pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
swe	HiC_scaffold_10	2923203	2973202	0.0058869920577387	704	739	125531	921610
swe	HiC_scaffold_10	2973203	3023202	NA	0	0	0	928080
swe	HiC_scaffold_10	3023203	3073202	NA	0	0	0	923620
swe	HiC_scaffold_10	3073203	3123202	NA	0	0	0	914240
swe	HiC_scaffold_10	3123203	3173202	NA	0	0	0	930480
swe	HiC_scaffold_10	3173203	3223202	NA	0	0	0	921440
swe	HiC_scaffold_10	3223203	3273202	NA	0	0	0	922160
swe	HiC_scaffold_10	3273203	3323202	0.002086470208647	503	194	92980	920220
swe	HiC_scaffold_10	3323203	3373202	NA	0	0	0	935380
swe	HiC_scaffold_10	3373203	3423202	0.0028296802012217	364	189	66792	898288
swe	HiC_scaffold_10	3423203	3473202	0.0018183336867197	1736	566	311274	902556
swe	HiC_scaffold_10	3473203	3523202	0.0010778407114607	1269	251	232873	914650
swe	HiC_scaffold_10	3523203	3573202	NA	0	0	0	923460
swe	HiC_scaffold_10	3573203	3623202	NA	0	0	0	920360
swe	HiC_scaffold_10	3623203	3673202	NA	0	0	0	917460
swe	HiC_scaffold_10	3673203	3723202	NA	0	0	0	917980
swe	HiC_scaffold_10	3723203	3773202	NA	0	0	0	929400
swe	HiC_scaffold_10	3773203	3823202	NA	0	0	0	900500
swe	HiC_scaffold_10	3823203	3873202	0.0002265329724702	920	38	167746	936668
swe	HiC_scaffold_10	3873203	3923202	0.0012017765981936	1623	355	295396	896348
swe	HiC_scaffold_10	3923203	3973202	0.0001983526292162	514	19	95789	905442
swe	HiC_scaffold_10	3973203	4023202	0.0	152	0	27671	915246
swe	HiC_scaffold_10	4023203	4073202	0.0005816267180947	357	38	65334	961456
swe	HiC_scaffold_10	4073203	4123202	0.0012400573969423	319	70	56449	909954
swe	HiC_scaffold_10	4123203	4173202	0.0018640033249789	436	148	79399	915626
swe	HiC_scaffold_10	4173203	4223202	0.0008088319621418	940	134	165671	914546
swe	HiC_scaffold_10	4223203	4273202	0.0026508540906446	1698	802	302544	917192
swe	HiC_scaffold_10	4273203	4323202	0.000245888598001	391	17	69137	910642
swe	HiC_scaffold_10	4323203	4373202	NA	0	0	0	917000
swe	HiC_scaffold_10	4373203	4423202	0.0018402195517352	1367	462	251057	894094
swe	HiC_scaffold_10	4423203	4473202	0.0	101	0	3735	927910
swe	HiC_scaffold_10	4473203	4523202	NA	0	0	0	919320
swe	HiC_scaffold_10	4523203	4573202	NA	0	0	0	931680
swe	HiC_scaffold_10	4573203	4623202	0.0116803515670174	220	202	17294	932240
swe	HiC_scaffold_10	4623203	4673202	0.001117747440273	1409	262	234400	911572
swe	HiC_scaffold_10	4673203	4723202	0.0031683652363581	597	337	106364	920936
swe	HiC_scaffold_10	4723203	4773202	0.0021693434140998	1767	709	326827	886386
swe	HiC_scaffold_10	4773203	4823202	0.0009235115167318	126	17	18408	915444
swe	HiC_scaffold_10	4823203	4873202	NA	0	0	0	916880
swe	HiC_scaffold_10	4873203	4923202	NA	0	0	0	918960
swe	HiC_scaffold_10	4923203	4973202	0.0	674	0	116356	919788
swe	HiC_scaffold_10	4973203	5023202	0.0014740108611326	76	19	12890	932744
swe	HiC_scaffold_10	5023203	5073202	0.0021126295636099	96	32	15147	938018
swe	HiC_scaffold_10	5073203	5123202	0.0046520738455511	130	95	20421	942946
swe	HiC_scaffold_10	5123203	5173202	0.0	351	0	59054	932952
swe	HiC_scaffold_10	5173203	5223202	0.000578307385594	364	38	65709	939850
swe	HiC_scaffold_10	5223203	5273202	0.0011252228163992	670	101	89760	908516
swe	HiC_scaffold_10	5273203	5323202	0.01	36	64	6400	915664
swe	HiC_scaffold_10	5323203	5373202	0.0005301487206674	197	19	35839	943426
swe	HiC_scaffold_10	5373203	5423202	NA	0	0	0	919920
swe	HiC_scaffold_10	5423203	5473202	0.0008284101066033	254	38	45871	910230
swe	HiC_scaffold_10	5473203	5523202	NA	0	0	0	927700
swe	HiC_scaffold_10	5523203	5573202	NA	0	0	0	928820
swe	HiC_scaffold_10	5573203	5623202	0.0005452719184961	200	19	34845	917774
swe	HiC_scaffold_10	5623203	5673202	NA	0	0	0	927660
swe	HiC_scaffold_10	5673203	5723202	NA	0	0	0	918640
swe	HiC_scaffold_10	5723203	5773202	0.0	930	0	153309	924422
swe	HiC_scaffold_10	5773203	5823202	NA	0	0	0	932460
swe	HiC_scaffold_10	5823203	5873202	NA	0	0	0	920780
swe	HiC_scaffold_10	5873203	5923202	NA	0	0	0	921460
swe	HiC_scaffold_10	5923203	5973202	NA	0	0	0	921900
swe	HiC_scaffold_10	5973203	6023202	NA	0	0	0	925300
swe	HiC_scaffold_10	6023203	6073202	NA	0	0	0	924020
swe	HiC_scaffold_10	6073203	6123202	NA	0	0	0	926900
swe	HiC_scaffold_10	6123203	6173202	0.0015614900710989	880	244	156261	910306
swe	HiC_scaffold_10	6173203	6223202	0.0082687338501291	33	48	5805	913986
swe	HiC_scaffold_10	6223203	6273202	0.0023722871804979	1616	674	284114	893300
swe	HiC_scaffold_10	6273203	6323202	NA	0	0	0	911360
swe	HiC_scaffold_10	6323203	6373202	NA	0	0	0	933520
swe	HiC_scaffold_10	6373203	6423202	NA	0	0	0	913560
swe	HiC_scaffold_10	6423203	6473202	NA	0	0	0	924180
swe	HiC_scaffold_10	6473203	6523202	NA	0	0	0	922120
swe	HiC_scaffold_10	6523203	6573202	0.0015117919774239	278	30	19844	934320
swe	HiC_scaffold_10	6573203	6623202	NA	0	0	0	920320
swe	HiC_scaffold_10	6623203	6673202	NA	0	0	0	949040
swe	HiC_scaffold_10	6673203	6723202	NA	0	0	0	928020
swe	HiC_scaffold_10	6723203	6773202	NA	0	0	0	924060
swe	HiC_scaffold_10	6773203	6823202	NA	0	0	0	929140
swe	HiC_scaffold_10	6823203	6873202	NA	0	0	0	922240
swe	HiC_scaffold_10	6873203	6923202	NA	0	0	0	919640
swe	HiC_scaffold_10	6923203	6973202	NA	0	0	0	931220
swe	HiC_scaffold_10	6973203	7023202	0.0	46	0	8740	923820
swe	HiC_scaffold_10	7023203	7073202	0.0011464216471381	387	68	59315	921322
swe	HiC_scaffold_10	7073203	7123202	0.001188872156614	1130	240	201872	910424
swe	HiC_scaffold_10	7123203	7173202	0.001250596152827	525	118	94355	906254
swe	HiC_scaffold_10	7173203	7223202	0.0	109	0	16161	929546
swe	HiC_scaffold_10	7223203	7273202	0.0019229026769624	1129	382	198658	911932
swe	HiC_scaffold_10	7273203	7323202	NA	0	0	0	928760
swe	HiC_scaffold_10	7323203	7373202	NA	0	0	0	919940
swe	HiC_scaffold_10	7373203	7423202	NA	0	0	0	925700
swe	HiC_scaffold_10	7423203	7473202	0.0016337085183366	1665	489	299319	928498
swe	HiC_scaffold_10	7473203	7523202	NA	0	0	0	950880
swe	HiC_scaffold_10	7523203	7573202	0.002389428000195	940	392	164056	901824
swe	HiC_scaffold_10	7573203	7623202	NA	0	0	0	926100
swe	HiC_scaffold_10	7623203	7673202	0.0	223	0	39677	977230
swe	HiC_scaffold_10	7673203	7723202	NA	0	0	0	930400
swe	HiC_scaffold_10	7723203	7773202	NA	0	0	0	927320
swe	HiC_scaffold_10	7773203	7823202	NA	0	0	0	909680
swe	HiC_scaffold_10	7823203	7873202	NA	0	0	0	918700
swe	HiC_scaffold_10	7873203	7923202	NA	0	0	0	955340
swe	HiC_scaffold_10	7923203	7973202	0.0008532692854659	261	27	31643	930402
swe	HiC_scaffold_10	7973203	8023202	0.0002127397521022	521	19	89311	922790
swe	HiC_scaffold_10	8023203	8073202	0.0013952460163008	1594	385	275937	889874
swe	HiC_scaffold_10	8073203	8123202	0.0012546413251725	1015	222	176943	901886
swe	HiC_scaffold_10	8123203	8173202	0.0022474344047006	813	332	147724	905292
swe	HiC_scaffold_10	8173203	8223202	0.0027700490369391	1817	901	325265	883234
swe	HiC_scaffold_10	8223203	8273202	NA	0	0	0	902700
swe	HiC_scaffold_10	8273203	8323202	8.68773977018642e-05	1194	19	218699	894790
swe	HiC_scaffold_10	8323203	8373202	0.0013779165901157	621	150	108860	902436
swe	HiC_scaffold_10	8373203	8423202	NA	0	0	0	894980
swe	HiC_scaffold_10	8423203	8473202	NA	0	0	0	932160
swe	HiC_scaffold_10	8473203	8523202	NA	0	0	0	924640
swe	HiC_scaffold_10	8523203	8573202	NA	0	0	0	922760
swe	HiC_scaffold_10	8573203	8623202	0.0006048590342417	333	36	59518	895828
swe	HiC_scaffold_10	8623203	8673202	0.0004239450441609	1426	108	254750	920788
swe	HiC_scaffold_10	8673203	8723202	NA	0	0	0	987820
swe	HiC_scaffold_10	8723203	8773202	0.0	318	0	59137	907670
swe	HiC_scaffold_10	8773203	8823202	0.0012723505247796	1054	245	192557	904402
swe	HiC_scaffold_10	8823203	8873202	0.0008295221154144	1278	187	225431	913722
swe	HiC_scaffold_10	8873203	8923202	0.0022576522282654	601	242	107191	938562
swe	HiC_scaffold_10	8923203	8973202	0.000229499088043	466	19	82789	915798
swe	HiC_scaffold_10	8973203	9023202	0.0021239333755635	143	57	26837	945758
swe	HiC_scaffold_10	9023203	9073202	0.0	209	0	38785	928810
swe	HiC_scaffold_10	9073203	9123202	0.009284332688588	73	48	5170	926700
swe	HiC_scaffold_10	9123203	9173202	NA	0	0	0	910180
swe	HiC_scaffold_10	9173203	9223202	NA	0	0	0	913540
swe	HiC_scaffold_10	9223203	9273202	0.0044665674096131	246	201	45001	918714
swe	HiC_scaffold_10	9273203	9323202	0.0	86	0	11587	918622
swe	HiC_scaffold_10	9323203	9373202	0.0012475149768509	829	187	149898	915796
swe	HiC_scaffold_10	9373203	9423202	0.0005288646002924	536	51	96433	929722
swe	HiC_scaffold_10	9423203	9473202	0.0	110	0	20419	925666
swe	HiC_scaffold_10	9473203	9523202	NA	0	0	0	930640
swe	HiC_scaffold_10	9523203	9573202	NA	0	0	0	919440
swe	HiC_scaffold_10	9573203	9623202	0.0	25	0	25	940890
swe	HiC_scaffold_10	9623203	9673202	0.0008343182924285	597	84	100681	923546
swe	HiC_scaffold_10	9673203	9723202	NA	0	0	0	939980
swe	HiC_scaffold_10	9723203	9773202	0.0023229841411659	501	208	89540	939712
swe	HiC_scaffold_10	9773203	9823202	0.003298446345494	833	497	150677	922338
swe	HiC_scaffold_10	9823203	9873202	0.0	258	0	48506	915048
swe	HiC_scaffold_10	9873203	9923202	NA	0	0	0	937280
swe	HiC_scaffold_10	9923203	9973202	0.0128257328990228	61	126	9824	960540
swe	HiC_scaffold_10	9973203	10023202	NA	0	0	0	964680
swe	HiC_scaffold_10	10023203	10073202	0.0	924	0	168687	922058
swe	HiC_scaffold_10	10073203	10123202	0.0005819366852886	516	55	94512	934192
swe	HiC_scaffold_10	10123203	10173202	0.0009302781041911	111	19	20424	911536
swe	HiC_scaffold_10	10173203	10223202	0.0003340835560557	320	19	56872	913456
swe	HiC_scaffold_10	10223203	10273202	0.0032810087493566	255	153	46632	918260
swe	HiC_scaffold_10	10273203	10323202	NA	0	0	0	933900
swe	HiC_scaffold_10	10323203	10373202	0.0017096300253773	1282	384	224610	905652
swe	HiC_scaffold_10	10373203	10423202	0.0028398333964407	139	75	26410	936580
swe	HiC_scaffold_10	10423203	10473202	0.0066802746335127	368	324	48501	951234
swe	HiC_scaffold_10	10473203	10523202	0.0005318404478656	194	19	35725	937342
swe	HiC_scaffold_10	10523203	10573202	0.0002865661449536	946	47	164011	944190
swe	HiC_scaffold_10	10573203	10623202	0.0027755023370115	671	288	103765	946766
swe	HiC_scaffold_10	10623203	10673202	0.0	1526	0	273741	919806
swe	HiC_scaffold_10	10673203	10723202	0.0012516539713192	315	70	55926	927096
swe	HiC_scaffold_10	10723203	10773202	0.0038161132708013	314	214	56078	947536
swe	HiC_scaffold_10	10773203	10823202	0.0019422586471351	612	214	110181	931434
swe	HiC_scaffold_10	10823203	10873202	NA	0	0	0	930420
swe	HiC_scaffold_10	10873203	10923202	NA	0	0	0	938580
swe	HiC_scaffold_10	10923203	10973202	NA	0	0	0	928620
swe	HiC_scaffold_10	10973203	11023202	NA	0	0	0	938380
swe	HiC_scaffold_10	11023203	11073202	0.0022125019073292	647	261	117966	939912
swe	HiC_scaffold_10	11073203	11123202	0.0002895502826925	358	19	65619	932930
swe	HiC_scaffold_10	11123203	11173202	0.0004982455396423	1150	94	188662	928744
swe	HiC_scaffold_10	11173203	11223202	0.0	239	0	41041	948642
swe	HiC_scaffold_10	11223203	11273202	0.0005452643058195	755	74	135714	919992
swe	HiC_scaffold_10	11273203	11323202	0.0002636490414969	808	38	144131	918290
swe	HiC_scaffold_10	11323203	11373202	0.0009229002453411	2685	442	478925	897434
swe	HiC_scaffold_10	11373203	11423202	0.0092896174863387	27	34	3660	971604
swe	HiC_scaffold_10	11423203	11473202	0.001221395034051	1044	231	189128	915784
swe	HiC_scaffold_10	11473203	11523202	0.0	6	0	1140	938580
swe	HiC_scaffold_10	11523203	11573202	NA	0	0	0	915700
swe	HiC_scaffold_10	11573203	11623202	NA	0	0	0	936820
swe	HiC_scaffold_10	11623203	11673202	NA	0	0	0	940600
swe	HiC_scaffold_10	11673203	11723202	NA	0	0	0	929400
swe	HiC_scaffold_10	11723203	11773202	0.0004250583489188	704	55	129394	926756
swe	HiC_scaffold_10	11773203	11823202	0.0	100	0	16528	932436
swe	HiC_scaffold_10	11823203	11873202	NA	0	0	0	920620
swe	HiC_scaffold_10	11873203	11923202	NA	0	0	0	920140
swe	HiC_scaffold_10	11923203	11973202	0.0024573192746671	1526	667	271434	901456
swe	HiC_scaffold_10	11973203	12023202	0.0	150	0	27686	927084
swe	HiC_scaffold_10	12023203	12073202	0.0	466	0	75097	926410
swe	HiC_scaffold_10	12073203	12123202	0.0	1129	0	201375	910134
swe	HiC_scaffold_10	12123203	12173202	0.0010206718346253	852	158	154800	916532
swe	HiC_scaffold_10	12173203	12223202	NA	0	0	0	918460
swe	HiC_scaffold_10	12223203	12273202	NA	0	0	0	927500
swe	HiC_scaffold_10	12273203	12323202	NA	0	0	0	932680
swe	HiC_scaffold_10	12323203	12373202	NA	0	0	0	920720
swe	HiC_scaffold_10	12373203	12423202	NA	0	0	0	923720
swe	HiC_scaffold_10	12423203	12473202	NA	0	0	0	927020
swe	HiC_scaffold_10	12473203	12523202	NA	0	0	0	923880
swe	HiC_scaffold_10	12523203	12573202	NA	0	0	0	912780
swe	HiC_scaffold_10	12573203	12623202	NA	0	0	0	913380
swe	HiC_scaffold_10	12623203	12673202	NA	0	0	0	923860
swe	HiC_scaffold_10	12673203	12723202	NA	0	0	0	925940
swe	HiC_scaffold_10	12723203	12773202	0.0073483651682703	446	614	83556	926724
swe	HiC_scaffold_10	12773203	12823202	0.0	178	0	24169	916530
swe	HiC_scaffold_10	12823203	12873202	0.0008600398334238	119	19	22092	915628
swe	HiC_scaffold_10	12873203	12923202	0.0023159875515669	152	64	27634	928588
swe	HiC_scaffold_10	12923203	12973202	NA	0	0	0	928680
swe	HiC_scaffold_10	12973203	13023202	NA	0	0	0	930400
swe	HiC_scaffold_10	13023203	13073202	0.0	172	0	30965	916054
swe	HiC_scaffold_10	13073203	13123202	NA	0	0	0	932380
swe	HiC_scaffold_10	13123203	13173202	0.0019991605734608	520	181	90538	907708
swe	HiC_scaffold_10	13173203	13223202	0.0034443603330809	141	91	26420	916720
swe	HiC_scaffold_10	13223203	13273202	0.0050877152715615	712	665	130707	912590
swe	HiC_scaffold_10	13273203	13323202	0.0013139984636325	874	195	148402	909888
swe	HiC_scaffold_10	13323203	13373202	NA	0	0	0	913380
swe	HiC_scaffold_10	13373203	13423202	NA	0	0	0	928180
swe	HiC_scaffold_10	13423203	13473202	0.0	148	0	20478	920560
swe	HiC_scaffold_10	13473203	13523202	0.0020921360298642	138	51	24377	935042
swe	HiC_scaffold_10	13523203	13573202	0.0010377929603044	410	72	69378	929932
swe	HiC_scaffold_10	13573203	13623202	NA	0	0	0	924000
swe	HiC_scaffold_10	13623203	13673202	NA	0	0	0	925320
swe	HiC_scaffold_10	13673203	13723202	NA	0	0	0	926820
swe	HiC_scaffold_10	13723203	13773202	NA	0	0	0	930900
swe	HiC_scaffold_10	13773203	13823202	NA	0	0	0	926840
swe	HiC_scaffold_10	13823203	13873202	NA	0	0	0	916840
swe	HiC_scaffold_10	13873203	13923202	0.0026147471740617	542	260	99436	919412
swe	HiC_scaffold_10	13923203	13973202	0.0015755120414134	409	119	75531	907938
swe	HiC_scaffold_10	13973203	14023202	NA	0	0	0	932620
swe	HiC_scaffold_10	14023203	14073202	0.0010067025194055	213	38	37747	919750
swe	HiC_scaffold_10	14073203	14123202	0.0010539408843608	576	111	105319	913446
swe	HiC_scaffold_10	14123203	14173202	0.0	419	0	75013	940590
swe	HiC_scaffold_10	14173203	14223202	0.0	155	0	23782	922384
swe	HiC_scaffold_10	14223203	14273202	0.0004804328953246	657	57	118643	931042
swe	HiC_scaffold_10	14273203	14323202	0.0029489526133821	158	87	29502	931468
swe	HiC_scaffold_10	14323203	14373202	NA	0	0	0	920880
swe	HiC_scaffold_10	14373203	14423202	NA	0	0	0	921980
swe	HiC_scaffold_10	14423203	14473202	0.0	137	0	23978	921112
swe	HiC_scaffold_10	14473203	14523202	0.0008846564150599	429	68	76866	926996
swe	HiC_scaffold_10	14523203	14573202	0.0024171814367874	1226	522	215954	903660
swe	HiC_scaffold_10	14573203	14623202	0.0038140330111133	348	232	60828	931016
swe	HiC_scaffold_10	14623203	14673202	0.0020060720704952	830	298	148549	911862
swe	HiC_scaffold_10	14673203	14723202	0.0	345	0	62778	916552
swe	HiC_scaffold_10	14723203	14773202	0.0012407232957286	1455	324	261138	907532
swe	HiC_scaffold_10	14773203	14823202	8.183376547304224e-05	1282	19	232178	894960
swe	HiC_scaffold_10	14823203	14873202	0.0018938057261156	463	161	85014	895340
swe	HiC_scaffold_10	14873203	14923202	0.0003762301736599	279	19	50501	924798
swe	HiC_scaffold_10	14923203	14973202	0.0	537	0	95460	925192
swe	HiC_scaffold_10	14973203	15023202	0.0	321	0	59251	924854
swe	HiC_scaffold_10	15023203	15073202	NA	0	0	0	924760
swe	HiC_scaffold_10	15073203	15123202	NA	0	0	0	915520
swe	HiC_scaffold_10	15123203	15173202	0.0	449	0	80446	918644
swe	HiC_scaffold_10	15173203	15223202	0.0012267297966211	532	114	92930	914992
swe	HiC_scaffold_10	15223203	15273202	0.0020981717552057	1465	555	264516	896404
swe	HiC_scaffold_10	15273203	15323202	0.0007526294993132	650	80	106294	938868
swe	HiC_scaffold_10	15323203	15373202	0.0	852	0	151642	903244
swe	HiC_scaffold_10	15373203	15423202	NA	0	0	0	918480
swe	HiC_scaffold_10	15423203	15473202	0.0009543056023352	600	102	106884	937112
swe	HiC_scaffold_10	15473203	15523202	0.0012837450457412	452	103	80234	924268
swe	HiC_scaffold_10	15523203	15573202	0.0007340127792152	1051	139	189370	917276
swe	HiC_scaffold_10	15573203	15623202	0.001126713543514	528	108	95854	919964
swe	HiC_scaffold_10	15623203	15673202	0.0017469528724322	961	261	149403	918410
swe	HiC_scaffold_10	15673203	15723202	0.0008283719826187	1113	171	206429	915354
swe	HiC_scaffold_10	15723203	15773202	0.0016047286002754	482	120	74779	949682
swe	HiC_scaffold_10	15773203	15823202	0.0007575341713783	533	69	91085	923830
swe	HiC_scaffold_10	15823203	15873202	0.001569033184838	1296	367	233902	916036
swe	HiC_scaffold_10	15873203	15923202	0.003590058300092	178	117	32590	924308
swe	HiC_scaffold_10	15923203	15973202	0.0040210643202045	333	239	59437	943190
swe	HiC_scaffold_10	15973203	16023202	0.0001013446839379	1016	19	187479	907606
swe	HiC_scaffold_10	16023203	16073202	0.000384271421385	782	55	143128	915676
swe	HiC_scaffold_10	16073203	16123202	0.0085348506401137	65	96	11248	910980
swe	HiC_scaffold_10	16123203	16173202	0.0	170	0	31264	912796
swe	HiC_scaffold_10	16173203	16223202	0.0014901881990489	356	89	59724	908576
swe	HiC_scaffold_10	16223203	16273202	NA	0	0	0	918660
swe	HiC_scaffold_10	16273203	16323202	0.0	268	0	49551	916774
swe	HiC_scaffold_10	16323203	16373202	0.0058466124039894	57	51	8723	924018
swe	HiC_scaffold_10	16373203	16423202	NA	0	0	0	925680
swe	HiC_scaffold_10	16423203	16473202	0.0	291	0	51581	948462
swe	HiC_scaffold_10	16473203	16523202	0.0038681566232919	733	522	134948	925736
swe	HiC_scaffold_10	16523203	16573202	0.000781016970439	1392	199	254796	922968
swe	HiC_scaffold_10	16573203	16623202	0.0041744938426215	129	100	23955	910210
swe	HiC_scaffold_10	16623203	16673202	NA	0	0	0	930100
swe	HiC_scaffold_10	16673203	16723202	NA	0	0	0	931320
swe	HiC_scaffold_10	16723203	16773202	NA	0	0	0	922200
swe	HiC_scaffold_10	16773203	16823202	NA	0	0	0	918060
swe	HiC_scaffold_10	16823203	16873202	0.0	38	0	6961	909234
swe	HiC_scaffold_10	16873203	16923202	0.0004041263426565	272	19	47015	924186
swe	HiC_scaffold_10	16923203	16973202	0.001199513754156	680	149	124217	909510
swe	HiC_scaffold_10	16973203	17023202	0.0012684574980252	954	220	173439	926966
swe	HiC_scaffold_10	17023203	17073202	0.0010158555837737	398	74	72845	922290
swe	HiC_scaffold_10	17073203	17123202	NA	0	0	0	935400
swe	HiC_scaffold_10	17123203	17173202	0.0008269184508058	388	55	66512	920120
swe	HiC_scaffold_10	17173203	17223202	NA	0	0	0	913720
swe	HiC_scaffold_10	17223203	17273202	0.0002813601461026	1122	55	195479	919002
swe	HiC_scaffold_10	17273203	17323202	0.0009191894758387	1453	247	268715	911918
swe	HiC_scaffold_10	17323203	17373202	0.0	773	0	138745	936542
swe	HiC_scaffold_10	17373203	17423202	NA	0	0	0	936260
swe	HiC_scaffold_10	17423203	17473202	0.0	38	0	7220	917080
swe	HiC_scaffold_10	17473203	17523202	0.0	131	0	19842	933240
swe	HiC_scaffold_10	17523203	17573202	0.0006999681832643	449	55	78575	912886
swe	HiC_scaffold_10	17573203	17623202	0.0	93	0	16202	921360
swe	HiC_scaffold_10	17623203	17673202	0.0002515323616241	1545	57	226611	929826
swe	HiC_scaffold_10	17673203	17723202	0.0018443773221779	413	138	74822	959580
swe	HiC_scaffold_10	17723203	17773202	0.0003729414612762	858	57	152839	930142
swe	HiC_scaffold_10	17773203	17823202	0.0001928503278455	541	19	98522	924552
swe	HiC_scaffold_10	17823203	17873202	0.0017330597353623	3107	989	570667	886290
swe	HiC_scaffold_10	17873203	17923202	0.0009324848266723	664	114	122254	921172
swe	HiC_scaffold_10	17923203	17973202	0.0020761199102254	1712	617	297189	889602
swe	HiC_scaffold_10	17973203	18023202	0.0009143864685374	1526	251	274501	908786
swe	HiC_scaffold_10	18023203	18073202	0.0021898620487824	1652	651	297279	908634
swe	HiC_scaffold_10	18073203	18123202	0.0	477	0	84303	904750
swe	HiC_scaffold_10	18123203	18173202	0.0028544017629849	1169	601	210552	906368
swe	HiC_scaffold_10	18173203	18223202	NA	0	0	0	961720
swe	HiC_scaffold_10	18223203	18273202	0.0006921990983195	1226	152	219590	913832
swe	HiC_scaffold_10	18273203	18323202	0.0027458924150348	378	183	66645	911106
swe	HiC_scaffold_10	18323203	18373202	NA	0	0	0	925640
swe	HiC_scaffold_10	18373203	18423202	NA	0	0	0	919140
