pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
cat	HiC_scaffold_15	3117694	3120222	0.0081594155829711	1822	1834	224771	14270
cat	HiC_scaffold_15	3123603	3129183	0.009316584238447	709	778	83507	93674
cat	HiC_scaffold_15	3141719	3146746	0.0129544643524012	1215	1561	120499	75718
cat	HiC_scaffold_15	3147009	3147081	0.0	73	0	744	1100
cat	HiC_scaffold_15	3148303	3177241	0.0084102990359747	10654	11980	1424444	352312
cat	HiC_scaffold_15	3194789	3237175	0.0087901492552712	15907	18744	2132387	525070
cat	HiC_scaffold_15	3244743	3263429	0.0100333421748918	7064	9154	912358	235524
cat	HiC_scaffold_15	3272334	3282366	0.0074291902779772	5755	4603	619583	104958
cat	HiC_scaffold_15	3297368	3299316	0.0131540208613728	874	1251	95104	22500
cat	HiC_scaffold_15	3299962	3332947	0.0084667314746717	11186	11305	1335226	432776
cat	HiC_scaffold_15	3333461	3346539	0.0102538660729411	6192	8474	826420	138480
cat	HiC_scaffold_15	3369398	3424606	0.0089729234631743	23510	26333	2934718	630112
cat	HiC_scaffold_15	3432418	3446197	0.0079498440969146	2508	2621	329692	213568
cat	HiC_scaffold_15	3454025	3454224	0.005972191981088	197	192	32149	290
cat	HiC_scaffold_15	3455471	3471964	0.0069267213843065	5315	4272	616742	242064
cat	HiC_scaffold_15	3476317	3481281	0.0052846117904844	3156	1968	372402	39136
cat	HiC_scaffold_15	3510948	3533614	0.0087272438731324	8787	7699	882180	294436
cat	HiC_scaffold_15	3538445	3648764	0.0126265109896543	36674	51224	4056861	1466318
cat	HiC_scaffold_15	3656796	3680108	0.0093897654640109	10615	12180	1297157	257262
cat	HiC_scaffold_15	3689753	3716796	0.0103737377097627	10853	13409	1292591	323534
cat	HiC_scaffold_15	3726142	3726403	0.0038197097020626	262	115	30107	1178
cat	HiC_scaffold_15	3726622	3825913	0.0081097438916691	50532	51654	6369375	1025006
cat	HiC_scaffold_15	3826298	3843849	0.0098341681099981	9217	11759	1195729	173190
cat	HiC_scaffold_15	3861687	3878324	0.0098972688549235	8339	9480	957840	171100
cat	HiC_scaffold_15	3880590	3967411	0.0084116740366919	33728	32296	3839426	1108952
cat	HiC_scaffold_15	3972107	3977384	0.0063450376288318	1401	1150	181244	71732
cat	HiC_scaffold_15	3978258	4014919	0.0095618491159824	9763	11017	1152183	530646
cat	HiC_scaffold_15	4020210	4105665	0.0099210495078132	28308	34518	3479269	1151666
cat	HiC_scaffold_15	4109826	4200040	0.009920930330862	17116	21123	2129135	1453158
cat	HiC_scaffold_15	4244317	4286133	0.012833399478504	10299	10380	808827	674242
cat	HiC_scaffold_15	4287036	4290066	0.004721835462195	358	156	33038	50308
cat	HiC_scaffold_15	4302897	4321280	0.0104358554290549	6838	9829	941849	219318
cat	HiC_scaffold_15	4347361	4393961	0.007791606554553	9127	7237	928820	772604
cat	HiC_scaffold_15	4404409	4416758	0.0074576008005382	3918	3458	463688	172024
cat	HiC_scaffold_15	4421967	4436163	0.0113124000531125	5263	7838	692868	169944
cat	HiC_scaffold_15	4445353	4555556	0.0090045908060983	41080	46747	5191463	1371830
cat	HiC_scaffold_15	4559701	4639969	0.0080993323659754	40818	43320	5348589	801134
cat	HiC_scaffold_15	4651599	4653456	0.0064300579139675	1611	1480	230169	7722
cat	HiC_scaffold_15	4658728	4684354	0.0100735193018497	4384	4982	494564	432900
cat	HiC_scaffold_15	4690992	4698662	0.0085817872386651	3468	3792	441866	86628
cat	HiC_scaffold_15	4725452	4725935	0.0111693520016885	427	635	56852	1412
cat	HiC_scaffold_15	4728186	4740951	0.0070808431660224	2672	2167	306037	195558
cat	HiC_scaffold_15	4751674	4751950	0.0088261253309797	247	140	15862	2676
cat	HiC_scaffold_15	4752676	4803057	0.0090062267593887	10543	11490	1275784	813168
cat	HiC_scaffold_15	4824933	4827015	0.0082821973176557	901	1127	136075	20554
cat	HiC_scaffold_15	4835780	4853355	0.0057847910287027	6337	4394	759578	232896
cat	HiC_scaffold_15	4865190	4960015	0.008009127584059	44960	52346	6535793	932282
cat	HiC_scaffold_15	4969430	4971806	0.0047719171444059	1797	1162	243508	15764
cat	HiC_scaffold_15	4982558	5018935	0.0111012445936872	16206	23578	2123906	401496
cat	HiC_scaffold_15	5031487	5031898	0.0083489162211277	250	317	37969	3270
cat	HiC_scaffold_15	5035015	5084893	0.0088282539278009	12230	14064	1593067	749350
cat	HiC_scaffold_15	5094300	5100475	0.0099979891413633	2839	3729	372975	65146
cat	HiC_scaffold_15	5113795	5120613	0.0085846783469953	2697	2836	330356	84824
cat	HiC_scaffold_15	5130881	5167159	0.008700264808828	9633	10415	1197090	514780
cat	HiC_scaffold_15	5171333	5190544	0.0075641869651086	2248	1149	151900	346184
cat	HiC_scaffold_15	5191430	5191651	0.0080045095828635	183	213	26610	1076
cat	HiC_scaffold_15	5192862	5197127	0.0027665599539087	3669	1527	551949	16210
cat	HiC_scaffold_15	5200240	5214312	0.0088219962653329	947	1337	151553	257102
cat	HiC_scaffold_15	5220034	5231173	0.0047802130983451	3656	1533	320697	166646
cat	HiC_scaffold_15	5244451	5253166	0.0062713991751978	5369	4407	702714	74596
cat	HiC_scaffold_15	5256241	5259139	0.0052039903957242	746	518	99539	41990
cat	HiC_scaffold_15	5259918	5261832	0.0069029032541005	857	787	114010	21024
cat	HiC_scaffold_15	5265349	5295749	0.0116626595363804	12186	16483	1413314	363824
cat	HiC_scaffold_15	5301281	5303904	0.0104428525525922	758	1105	105814	32884
cat	HiC_scaffold_15	5323929	5325013	0.003353715830406	582	232	69177	11410
cat	HiC_scaffold_15	5325503	5337804	0.0036986068508679	6572	3416	923591	114790
cat	HiC_scaffold_15	5347353	5403919	0.0090630023972463	27246	30188	3330905	609946
cat	HiC_scaffold_15	5407878	5410312	0.0077222781038719	1182	1213	157078	26032
cat	HiC_scaffold_15	5416652	5427756	0.0079474888843029	3308	3389	426424	156332
cat	HiC_scaffold_15	5432109	5638478	0.0108094670551691	90697	123881	11460417	2326818
cat	HiC_scaffold_15	5645215	5652503	0.0119385030393059	3265	5240	438916	75692
cat	HiC_scaffold_15	5684408	5690686	0.0033392771120801	2992	1324	396493	67374
cat	HiC_scaffold_15	5700085	5716507	0.0070493844715331	8151	6544	928308	179332
cat	HiC_scaffold_15	5724822	5811926	0.0101279263441304	37358	49752	4912358	993720
cat	HiC_scaffold_15	5812992	5818423	0.0070135490991891	2595	2421	345189	53650
cat	HiC_scaffold_15	5819920	5826387	0.012259780283651	2382	3628	295927	80222
cat	HiC_scaffold_15	5826976	5882102	0.0124966304446904	23785	38524	3082751	614162
cat	HiC_scaffold_15	5882544	5948040	0.0087174809198427	25399	27580	3163758	803404
cat	HiC_scaffold_15	5951516	5978189	0.0099861168813459	10203	12523	1254041	337482
cat	HiC_scaffold_15	5979692	5991747	0.0103604208995106	6480	7863	758946	121824
cat	HiC_scaffold_15	5995379	5998233	0.0036074733717478	2350	1033	286350	19316
cat	HiC_scaffold_15	6002239	6064797	0.0087337156274567	29571	32628	3735867	676762
cat	HiC_scaffold_15	6077880	6164121	0.0100462912101417	39151	47003	4678642	987788
cat	HiC_scaffold_15	6168468	6172508	0.0028992530281662	3501	1400	482883	19270
cat	HiC_scaffold_15	6173754	6180578	0.0127343230986973	2415	3527	276968	88324
cat	HiC_scaffold_15	6181164	6182348	0.0116699325059873	476	268	22965	17790
cat	HiC_scaffold_15	6185248	6188232	0.0057107257813311	320	220	38524	50084
cat	HiC_scaffold_15	6196654	6206344	0.0086690682087845	3203	3244	374204	127420
cat	HiC_scaffold_15	6228531	6233637	0.0050655605160473	2267	1441	284470	58764
cat	HiC_scaffold_15	6234499	6407429	0.0111581911883976	63748	76879	6889916	2273248
cat	HiC_scaffold_15	6411242	6591209	0.0128626692276152	54027	68984	5363117	2608118
cat	HiC_scaffold_15	6592751	6673097	0.0101947499874693	29594	32340	3172221	1043410
cat	HiC_scaffold_15	6683431	6687931	0.0068222497590527	1040	991	145260	64296
cat	HiC_scaffold_15	6690875	6692085	0.0035742047584934	879	469	131218	4708
cat	HiC_scaffold_15	6693492	6698856	0.0079613490502376	2183	2218	278596	59432
cat	HiC_scaffold_15	6708807	6723329	0.0098597579169964	5462	6840	693729	187954
cat	HiC_scaffold_15	6739050	6808961	0.0089534522594907	29955	31741	3545113	830334
cat	HiC_scaffold_15	6817155	6824061	0.011001535656013	4396	6419	583464	51500
cat	HiC_scaffold_15	6827936	6842806	0.0127864823434398	6355	9167	716929	171458
cat	HiC_scaffold_15	6859500	6883509	0.0137006143391996	7923	13053	952731	309730
cat	HiC_scaffold_15	6907969	6911209	0.0091562682325485	882	973	106266	44036
cat	HiC_scaffold_15	6923832	6995969	0.0116040109975011	25021	34094	2938122	936528
cat	HiC_scaffold_15	7000434	7028402	0.0124616180543579	9340	10767	864013	380294
cat	HiC_scaffold_15	7048529	7126704	0.011215674836363	28225	32685	2914225	1035142
cat	HiC_scaffold_15	7132163	7136151	0.00446583331634	1977	876	196156	47280
cat	HiC_scaffold_15	7148405	7239483	0.0083182418684094	38251	40889	4915582	1053136
cat	HiC_scaffold_15	7239957	7334321	0.0101902639766924	32425	38191	3747793	1225862
cat	HiC_scaffold_15	7334579	7361446	0.0106721742022927	8292	10748	1007105	347478
cat	HiC_scaffold_15	7373789	7376597	0.0103969088290583	2456	3689	354817	8854
cat	HiC_scaffold_15	7377828	7384528	0.0081001693467411	2562	2162	266908	85928
cat	HiC_scaffold_15	7392512	7421027	0.0096622688745284	8972	9807	1014979	389906
cat	HiC_scaffold_15	7422653	7423840	0.0083053543028803	797	893	107521	7218
cat	HiC_scaffold_15	7424651	7425771	0.0102044328193832	507	593	58112	12924
cat	HiC_scaffold_15	7430113	7437863	0.0047943779050961	1796	1082	225681	114538
cat	HiC_scaffold_15	7443998	7481391	0.0142404733715978	11582	17092	1200241	506034
cat	HiC_scaffold_15	7484798	7497459	0.0108414074145309	6106	7215	665504	142856
cat	HiC_scaffold_15	7499103	7518100	0.0101138762936554	4912	5844	577820	281276
cat	HiC_scaffold_15	7519151	7529999	0.0150293671200245	5639	9931	660773	99866
cat	HiC_scaffold_15	7531426	7537147	0.0117143629434763	2227	3077	262669	67090
cat	HiC_scaffold_15	7538247	7552406	0.0227437469619573	2908	5334	234526	224964
cat	HiC_scaffold_15	7559482	7562937	0.0241100059785857	1196	2218	91995	43682
cat	HiC_scaffold_15	7564227	7569267	0.0149404193540371	2842	4209	281719	51498
cat	HiC_scaffold_15	7571230	7587870	0.0115865287875208	8933	10595	914424	174136
cat	HiC_scaffold_15	7603716	7609389	0.0139175257731958	2390	3510	252200	69768
cat	HiC_scaffold_15	7610385	7622256	0.0116376892877173	4565	6474	556296	147840
cat	HiC_scaffold_15	7624043	7636502	0.0113527519837068	3180	3378	297549	181398
cat	HiC_scaffold_15	7638020	7638740	0.0165456957777257	293	424	25626	9216
cat	HiC_scaffold_15	7647969	7649596	0.0152316898274071	803	308	20221	23642
cat	HiC_scaffold_15	7653681	7656366	0.0088233297889188	743	780	88402	37812
cat	HiC_scaffold_15	7662330	7669786	0.0082821065731174	1590	1544	186426	116976
cat	HiC_scaffold_15	7677129	7679085	0.014781786245102	701	1094	74010	27076
cat	HiC_scaffold_15	7702081	7732418	0.0137118909735706	11966	19193	1399734	367968
cat	HiC_scaffold_15	7737965	7753416	0.0118049974405316	6490	9386	795087	178354
cat	HiC_scaffold_15	7767341	7799581	0.0117726429612806	14888	20050	1703101	365038
cat	HiC_scaffold_15	7801467	7901712	0.0115224209775466	39731	51659	4483346	1233768
cat	HiC_scaffold_15	7906624	7934503	0.0140717569553059	9565	14845	1054950	371276
cat	HiC_scaffold_15	7939296	7941851	0.0188227194492254	773	1367	72625	35102
cat	HiC_scaffold_15	7949131	7988621	0.0092425293423499	14499	16722	1809245	478446
cat	HiC_scaffold_15	7998574	7998611	0.0	38	0	6924	16
cat	HiC_scaffold_15	8008398	8030954	0.0119195924879996	7430	8927	748935	310882
cat	HiC_scaffold_15	8034868	8035092	0.0042215863783479	170	90	21319	1734
cat	HiC_scaffold_15	8035732	8427596	0.0118694034815383	162527	227125	19135334	4649332
cat	HiC_scaffold_15	8428371	8451330	0.010941916282146	9335	10588	967655	285370
cat	HiC_scaffold_15	8454267	8456983	0.0112858368505605	1650	1960	173669	25902
cat	HiC_scaffold_15	8483655	8495381	0.0033201128774097	9040	4132	1244536	66404
cat	HiC_scaffold_15	8505705	8512268	0.004561145004677	2660	1653	362409	73810
cat	HiC_scaffold_15	8513982	8514158	0.0064627813040969	140	56	8665	1962
cat	HiC_scaffold_15	8525433	8530649	0.003877860242944	1354	604	155756	78048
cat	HiC_scaffold_15	8535345	8550650	0.0047864315820991	4793	3325	694672	205316
cat	HiC_scaffold_15	8551521	8551550	0.0296296296296296	30	136	4590	60
cat	HiC_scaffold_15	8569248	8572896	0.0068204521707179	1927	1782	261273	36762
cat	HiC_scaffold_15	8584412	8597689	0.0041524367105762	906	383	92235	249234
cat	HiC_scaffold_15	8598171	8698753	0.0081620201869812	45777	40348	4943384	1198768
cat	HiC_scaffold_15	8702822	8782664	0.0088152533440376	49235	53057	6018772	694488
cat	HiC_scaffold_15	8784413	8932235	0.0105785790578449	60428	70349	6650137	1798666
cat	HiC_scaffold_15	8937615	8947764	0.0111423080269224	5434	7044	632185	98722
cat	HiC_scaffold_15	8948440	8961020	0.011035403511742	7866	10299	933269	106150
cat	HiC_scaffold_15	9003204	9048807	0.0094951968626385	20918	21798	2295687	532246
cat	HiC_scaffold_15	9049060	9054178	0.0147168395521007	3185	5570	378478	45092
cat	HiC_scaffold_15	9060751	9066870	0.0077385580106682	2467	2578	333137	73058
cat	HiC_scaffold_15	9071944	9074573	0.0124840219160186	1613	2217	177587	20274
cat	HiC_scaffold_15	9076272	9118241	0.0093264314794509	18643	20473	2195159	483450
cat	HiC_scaffold_15	9146113	9165982	0.0110629562043795	9249	12416	1122304	223224
cat	HiC_scaffold_15	9173977	9178359	0.0012702445220704	199	24	18894	82096
cat	HiC_scaffold_15	9178606	9194765	0.0134306036120969	3921	5442	405194	247640
cat	HiC_scaffold_15	9213610	9254331	0.0119101934834934	10260	12504	1049857	606674
cat	HiC_scaffold_15	9264387	9342149	0.0103881820813474	30513	35383	3406082	966692
cat	HiC_scaffold_15	9350125	9355524	0.0145082376082103	2646	4101	282667	59958
cat	HiC_scaffold_15	9356283	9360118	0.0135905686828552	1426	1871	137669	51058
cat	HiC_scaffold_15	9392861	9440623	0.0111699733926041	18708	18715	1675474	646940
cat	HiC_scaffold_15	9460144	9490084	0.0289231364975911	9742	23005	795384	410228
cat	HiC_scaffold_15	9490835	9494021	0.0198400979973969	1736	3628	182862	30768
cat	HiC_scaffold_15	9510523	9532064	0.0201607298960983	7631	15521	769863	290122
cat	HiC_scaffold_15	9550073	9609248	0.0122647968402492	19176	25814	2104723	789678
cat	HiC_scaffold_15	9610754	9654058	0.0129859090164836	14185	22762	1752823	563494
cat	HiC_scaffold_15	9657519	9660357	0.0099772000212092	876	1129	113158	38572
cat	HiC_scaffold_15	9669676	9688743	0.0121282141678949	6075	8566	706287	259594
cat	HiC_scaffold_15	9690262	9694747	0.0118850183947122	2351	3447	290029	43026
cat	HiC_scaffold_15	9705627	9706982	0.0067066758995665	1096	1046	155964	6268
cat	HiC_scaffold_15	9714427	9784362	0.0101694845301256	26687	34496	3392109	846274
cat	HiC_scaffold_15	9789525	9790474	0.0068696512778715	239	236	34354	12424
cat	HiC_scaffold_15	9812359	9823287	0.0049548433593837	5992	3520	710416	114060
cat	HiC_scaffold_15	9849368	9861517	0.0143445191019251	2580	4464	311199	179550
cat	HiC_scaffold_15	9862902	9894411	0.0105778679058405	6545	8106	766317	500710
cat	HiC_scaffold_15	9895606	9902837	0.0044926871925906	2301	1382	307611	96242
cat	HiC_scaffold_15	9934122	9938897	0.0097839033520503	1204	1150	117540	65920
cat	HiC_scaffold_15	9951559	9987019	0.0108304642780684	10128	12344	1139748	503204
cat	HiC_scaffold_15	9990473	10008265	0.0154837976307434	4695	7628	492644	261588
cat	HiC_scaffold_15	10056725	10077030	0.0098336915298214	5865	5541	563471	292082
cat	HiC_scaffold_15	10084894	10085347	NA	0	0	0	9080
cat	HiC_scaffold_15	10086218	10092189	0.0058350505101271	1536	1161	198970	85340
cat	HiC_scaffold_15	10123417	10127910	0.0151340826621824	1328	2052	135588	62244
cat	HiC_scaffold_15	10143582	10197378	0.0071046310022212	9466	9269	1304642	858392
cat	HiC_scaffold_15	10199521	10202891	0.008526194555383	1172	1488	174521	39514
cat	HiC_scaffold_15	10206094	10343924	0.0105632053455659	50685	62722	5937781	1720410
cat	HiC_scaffold_15	10345371	10347378	0.0069421971553172	954	901	129786	20908
cat	HiC_scaffold_15	10380725	10427795	0.0116299584381803	16459	20567	1768450	635116
cat	HiC_scaffold_15	10428702	10430380	0.0108972373011489	1043	809	74239	20434
cat	HiC_scaffold_15	10440820	10463619	0.0094610847030525	6296	6608	698440	336096
cat	HiC_scaffold_15	10467943	10549383	0.0129511929830936	28195	37781	2917183	1079106
cat	HiC_scaffold_15	10562236	10793986	0.012275319650122	80293	113166	9218986	3027472
cat	HiC_scaffold_15	10794377	10794743	0.0075432881878964	350	396	52497	806
cat	HiC_scaffold_15	10794996	10795113	0.0067346366102329	116	144	21382	36
cat	HiC_scaffold_15	10795483	10808956	0.0154885280908004	3747	6673	430835	190086
cat	HiC_scaffold_15	10812931	10834578	0.0126217562394835	6062	9414	745855	306502
cat	HiC_scaffold_15	10841898	10854920	0.0106263715294342	4789	6237	586936	157844
cat	HiC_scaffold_15	10869448	10871770	0.014567417081337	897	1575	108118	27056
cat	HiC_scaffold_15	10878593	10879324	0.0192307692307692	221	412	21424	9436
cat	HiC_scaffold_15	10893953	10900730	0.0074945574134976	5165	4854	647670	41712
cat	HiC_scaffold_15	10910966	10934968	0.0145413932399468	5081	7851	539907	376298
cat	HiC_scaffold_15	10945198	10957943	0.0135200940420397	6296	8718	644818	140896
cat	HiC_scaffold_15	10960065	10966398	0.0141956825058397	3016	5433	382722	69136
cat	HiC_scaffold_15	10993979	11155280	0.0114685796625207	65708	88131	7684561	1937050
cat	HiC_scaffold_15	11165285	11180719	0.0133491398577873	6790	11587	867996	166572
cat	HiC_scaffold_15	11181770	11218612	0.0128796541329504	13696	19385	1505087	484210
cat	HiC_scaffold_15	11219412	11224801	0.0117466186212614	2822	4378	372703	47246
cat	HiC_scaffold_15	11225408	11248128	0.0082674954032672	6967	6241	754884	313752
cat	HiC_scaffold_15	11256646	11272411	0.0098826038407758	8044	9824	994070	165732
cat	HiC_scaffold_15	11274824	11350804	0.0098530558062663	23290	26899	2730016	1038684
cat	HiC_scaffold_15	11352200	11400137	0.0119799253116477	18364	26623	2222301	582686
cat	HiC_scaffold_15	11400566	11402402	0.0170167950778781	487	921	54123	26302
