pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
cat	HiC_scaffold_42	2113671	2163670	NA	0	0	0	909880
cat	HiC_scaffold_42	2163671	2213670	NA	0	0	0	915260
cat	HiC_scaffold_42	2213671	2263670	0.0015800606539412	276	62	39239	895954
cat	HiC_scaffold_42	2263671	2313670	0.0008129663859793	1646	190	233712	889028
cat	HiC_scaffold_42	2313671	2363670	0.0019687289631784	1601	465	236193	928534
cat	HiC_scaffold_42	2363671	2413670	0.0026963091089461	672	212	78626	910916
cat	HiC_scaffold_42	2413671	2463670	0.0016839511243454	1303	328	194780	917624
cat	HiC_scaffold_42	2463671	2513670	0.0012523971664514	659	96	76653	931758
cat	HiC_scaffold_42	2513671	2563670	0.0004821566073446	1109	67	138959	923998
cat	HiC_scaffold_42	2563671	2613670	0.0032709466390539	432	169	51667	921402
cat	HiC_scaffold_42	2613671	2663670	0.0005007636645884	890	60	119817	933782
cat	HiC_scaffold_42	2663671	2713670	0.0010863476652012	438	64	58913	918010
cat	HiC_scaffold_42	2713671	2763670	NA	0	0	0	919140
cat	HiC_scaffold_42	2763671	2813670	NA	0	0	0	921600
cat	HiC_scaffold_42	2813671	2863670	0.0048348106365834	77	30	6205	928990
cat	HiC_scaffold_42	2863671	2913670	NA	0	0	0	926280
cat	HiC_scaffold_42	2913671	2963670	0.0221195113898976	101	67	3029	918662
cat	HiC_scaffold_42	2963671	3013670	NA	0	0	0	936600
cat	HiC_scaffold_42	3013671	3063670	0.0016688649026944	420	62	37151	913878
cat	HiC_scaffold_42	3063671	3113670	0.0	401	0	39882	923956
cat	HiC_scaffold_42	3113671	3163670	0.0026121953071607	497	172	65845	903198
cat	HiC_scaffold_42	3163671	3213670	NA	0	0	0	928140
cat	HiC_scaffold_42	3213671	3263670	NA	0	0	0	910940
cat	HiC_scaffold_42	3263671	3313670	NA	0	0	0	922000
cat	HiC_scaffold_42	3313671	3363670	0.0004093498855491	795	49	119702	915320
cat	HiC_scaffold_42	3363671	3413670	NA	0	0	0	912840
cat	HiC_scaffold_42	3413671	3463670	0.0015932914046121	75	19	11925	928570
cat	HiC_scaffold_42	3463671	3513670	0.0009601181683899	325	39	40620	917772
cat	HiC_scaffold_42	3513671	3563670	0.0	27	0	3737	913942
cat	HiC_scaffold_42	3563671	3613670	0.0037323803851498	241	94	25185	938102
cat	HiC_scaffold_42	3613671	3663670	0.0036305024803217	1057	464	127806	884024
cat	HiC_scaffold_42	3663671	3713670	0.0014085250981565	413	80	56797	906030
cat	HiC_scaffold_42	3713671	3763670	0.0011777631289826	1660	268	227550	898864
cat	HiC_scaffold_42	3763671	3813670	0.0014258203096066	829	154	108008	913416
cat	HiC_scaffold_42	3813671	3863670	0.0011586164979391	416	61	52649	913590
cat	HiC_scaffold_42	3863671	3913670	0.0037365456472031	289	134	35862	925096
cat	HiC_scaffold_42	3913671	3963670	0.0023024026068398	1012	301	130733	886130
cat	HiC_scaffold_42	3963671	4013670	0.0013009494832922	717	124	95315	900314
cat	HiC_scaffold_42	4013671	4063670	NA	0	0	0	914040
cat	HiC_scaffold_42	4063671	4113670	NA	0	0	0	921120
cat	HiC_scaffold_42	4113671	4163670	0.0019328158239882	1095	308	159353	910854
cat	HiC_scaffold_42	4163671	4213670	NA	0	0	0	912840
cat	HiC_scaffold_42	4213671	4263670	NA	0	0	0	914000
cat	HiC_scaffold_42	4263671	4313670	NA	0	0	0	930420
cat	HiC_scaffold_42	4313671	4363670	0.0039063274573179	347	197	50431	913962
cat	HiC_scaffold_42	4363671	4413670	0.0003417365474093	305	13	38041	903330
cat	HiC_scaffold_42	4413671	4463670	0.0023012879983613	619	191	82997	911006
cat	HiC_scaffold_42	4463671	4513670	0.0064356174500184	154	122	18957	917062
cat	HiC_scaffold_42	4513671	4563670	0.0	297	0	19772	939364
cat	HiC_scaffold_42	4563671	4613670	0.0002384093329306	407	15	62917	910550
cat	HiC_scaffold_42	4613671	4663670	0.0017345093552791	729	188	108388	930824
cat	HiC_scaffold_42	4663671	4713670	0.0026831672325046	165	49	18262	922404
cat	HiC_scaffold_42	4713671	4763670	NA	0	0	0	934380
cat	HiC_scaffold_42	4763671	4813670	NA	0	0	0	926860
cat	HiC_scaffold_42	4813671	4863670	0.0007760710293026	1877	227	292499	890114
cat	HiC_scaffold_42	4863671	4913670	0.0	702	0	106389	914290
cat	HiC_scaffold_42	4913671	4963670	NA	0	0	0	917740
cat	HiC_scaffold_42	4963671	5013670	NA	0	0	0	923240
cat	HiC_scaffold_42	5013671	5063670	NA	0	0	0	930820
cat	HiC_scaffold_42	5063671	5113670	NA	0	0	0	904620
cat	HiC_scaffold_42	5113671	5163670	NA	0	0	0	923400
cat	HiC_scaffold_42	5163671	5213670	NA	0	0	0	903480
cat	HiC_scaffold_42	5213671	5263670	NA	0	0	0	919700
cat	HiC_scaffold_42	5263671	5313670	NA	0	0	0	943240
cat	HiC_scaffold_42	5313671	5363670	0.0041485169052063	236	120	28926	917224
cat	HiC_scaffold_42	5363671	5413670	0.0013673878009474	150	28	20477	914462
cat	HiC_scaffold_42	5413671	5463670	NA	0	0	0	915760
cat	HiC_scaffold_42	5463671	5513670	NA	0	0	0	912120
cat	HiC_scaffold_42	5513671	5563670	NA	0	0	0	932880
cat	HiC_scaffold_42	5563671	5613670	0.0059281696235395	176	137	23110	909584
cat	HiC_scaffold_42	5613671	5663670	NA	0	0	0	927120
cat	HiC_scaffold_42	5663671	5713670	0.0023266691452489	657	194	83381	917354
cat	HiC_scaffold_42	5713671	5763670	NA	0	0	0	915460
cat	HiC_scaffold_42	5763671	5813670	0.0002394273904934	611	19	79356	922896
cat	HiC_scaffold_42	5813671	5863670	0.0014943280977312	1259	274	183360	902348
cat	HiC_scaffold_42	5863671	5913670	NA	0	0	0	915440
cat	HiC_scaffold_42	5913671	5963670	NA	0	0	0	922600
cat	HiC_scaffold_42	5963671	6013670	0.0106389163420731	143	183	17201	916218
cat	HiC_scaffold_42	6013671	6063670	0.0088606299123036	713	779	87917	913354
cat	HiC_scaffold_42	6063671	6113670	NA	0	0	0	915200
cat	HiC_scaffold_42	6113671	6163670	0.0012307692307692	122	4	3250	905800
cat	HiC_scaffold_42	6163671	6213670	0.0065124933545986	188	98	15048	927028
cat	HiC_scaffold_42	6213671	6263670	0.0054425665998281	118	57	10473	902462
cat	HiC_scaffold_42	6263671	6313670	0.0072727272727272	89	20	2750	933328
cat	HiC_scaffold_42	6313671	6363670	0.0010435937574118	284	22	21081	957670
cat	HiC_scaffold_42	6363671	6413670	0.0013070827546769	178	32	24482	957268
cat	HiC_scaffold_42	6413671	6463670	0.0011780644401248	403	40	33954	967268
cat	HiC_scaffold_42	6463671	6513670	0.00438098328736	129	81	18489	966482
cat	HiC_scaffold_42	6513671	6563670	0.0236453201970443	99	288	12180	929608
cat	HiC_scaffold_42	6563671	6613670	0.0451706910907577	49	217	4804	924620
cat	HiC_scaffold_42	6613671	6663670	0.0069752694990488	83	55	7885	930570
cat	HiC_scaffold_42	6663671	6713670	NA	0	0	0	927840
cat	HiC_scaffold_42	6713671	6763670	0.0005913808325975	817	71	120058	926836
cat	HiC_scaffold_42	6763671	6813670	NA	0	0	0	930100
cat	HiC_scaffold_42	6813671	6863670	0.0086922928336874	59	45	5177	935938
cat	HiC_scaffold_42	6863671	6913670	0.0014595396468392	640	122	83588	919696
cat	HiC_scaffold_42	6913671	6963670	NA	0	0	0	964820
cat	HiC_scaffold_42	6963671	7013670	0.0	103	0	11681	937182
cat	HiC_scaffold_42	7013671	7063670	0.0017091954716374	1713	425	248655	912646
cat	HiC_scaffold_42	7063671	7113670	0.0007660909014735	582	64	83541	925386
cat	HiC_scaffold_42	7113671	7163670	0.0	362	0	50064	924808
cat	HiC_scaffold_42	7163671	7213670	NA	0	0	0	942120
cat	HiC_scaffold_42	7213671	7263670	NA	0	0	0	930740
cat	HiC_scaffold_42	7263671	7313670	0.0	62	0	8654	942200
cat	HiC_scaffold_42	7313671	7363670	0.0025564043875033	415	172	67282	945688
cat	HiC_scaffold_42	7363671	7413670	0.0031193840875673	1397	611	195872	916464
cat	HiC_scaffold_42	7413671	7463670	0.0001939446940257	2016	55	283586	910916
cat	HiC_scaffold_42	7463671	7513670	NA	0	0	0	932860
cat	HiC_scaffold_42	7513671	7563670	0.0017444178628389	304	70	40128	935044
cat	HiC_scaffold_42	7563671	7613670	0.0003136555731642	441	19	60576	940192
cat	HiC_scaffold_42	7613671	7663670	0.0008310302842896	381	43	51743	818486
cat	HiC_scaffold_42	7663671	7713670	NA	0	NA	NA	NA
cat	HiC_scaffold_47	144477	194476	0.0048231511254019	87	3	622	901416
cat	HiC_scaffold_47	194477	244476	NA	0	0	0	896900
cat	HiC_scaffold_47	244477	294476	NA	0	0	0	896180
cat	HiC_scaffold_47	294477	344476	NA	0	0	0	919320
cat	HiC_scaffold_47	344477	394476	NA	0	0	0	905880
cat	HiC_scaffold_47	394477	444476	0.0117787932846215	496	482	40921	913502
cat	HiC_scaffold_47	444477	494476	0.0078488372093023	181	27	3440	897896
cat	HiC_scaffold_47	494477	544476	NA	0	0	0	902140
cat	HiC_scaffold_47	544477	594476	NA	0	0	0	894800
cat	HiC_scaffold_47	594477	644476	0.0084244853590597	459	124	14719	880542
cat	HiC_scaffold_47	644477	694476	NA	0	0	0	916860
cat	HiC_scaffold_47	694477	744476	NA	0	0	0	919440
cat	HiC_scaffold_47	744477	794476	NA	0	0	0	942060
cat	HiC_scaffold_47	794477	844476	NA	0	0	0	918360
cat	HiC_scaffold_47	844477	894476	NA	0	0	0	928940
cat	HiC_scaffold_47	894477	944476	NA	0	0	0	934220
cat	HiC_scaffold_47	944477	994476	0.0105913503971756	77	120	11330	930148
cat	HiC_scaffold_47	994477	1044476	NA	0	0	0	927600
cat	HiC_scaffold_47	1044477	1094476	0.0	382	0	48543	939718
cat	HiC_scaffold_47	1094477	1144476	NA	0	0	0	928680
cat	HiC_scaffold_47	1144477	1194476	0.0	241	0	31511	919738
cat	HiC_scaffold_47	1194477	1244476	NA	0	0	0	917800
cat	HiC_scaffold_47	1244477	1294476	NA	0	0	0	914920
cat	HiC_scaffold_47	1294477	1344476	NA	0	0	0	913240
cat	HiC_scaffold_47	1344477	1394476	NA	0	0	0	914920
cat	HiC_scaffold_47	1394477	1444476	NA	0	0	0	912300
cat	HiC_scaffold_47	1444477	1494476	NA	0	0	0	915540
cat	HiC_scaffold_47	1494477	1544476	NA	0	0	0	928320
cat	HiC_scaffold_47	1544477	1594476	NA	0	0	0	907700
cat	HiC_scaffold_47	1594477	1644476	NA	0	0	0	906980
cat	HiC_scaffold_47	1644477	1694476	NA	0	0	0	903160
cat	HiC_scaffold_47	1694477	1744476	NA	0	0	0	909120
cat	HiC_scaffold_47	1744477	1794476	0.0018983095226406	889	232	122214	897584
cat	HiC_scaffold_47	1794477	1844476	0.0	22	0	2199	930182
cat	HiC_scaffold_47	1844477	1894476	0.0015428614435162	382	82	53148	925876
cat	HiC_scaffold_47	1894477	1944476	NA	0	0	0	929020
cat	HiC_scaffold_47	1944477	1994476	0.0027659966808039	333	90	32538	923040
cat	HiC_scaffold_47	1994477	2044476	0.0	13	0	432	919508
cat	HiC_scaffold_47	2044477	2094476	0.0	94	0	13394	922432
cat	HiC_scaffold_47	2094477	2144476	0.0	23	0	1922	922212
cat	HiC_scaffold_47	2144477	2194476	NA	0	0	0	926500
cat	HiC_scaffold_47	2194477	2244476	NA	0	0	0	919980
cat	HiC_scaffold_47	2244477	2294476	NA	0	0	0	933740
cat	HiC_scaffold_47	2294477	2344476	NA	0	0	0	923960
cat	HiC_scaffold_47	2344477	2394476	NA	0	0	0	919880
cat	HiC_scaffold_47	2394477	2444476	NA	0	0	0	920160
cat	HiC_scaffold_47	2444477	2494476	0.0	256	0	6606	915280
cat	HiC_scaffold_47	2494477	2544476	0.0	8	0	360	916480
cat	HiC_scaffold_47	2544477	2594476	NA	0	0	0	914320
cat	HiC_scaffold_47	2594477	2644476	NA	0	0	0	954200
cat	HiC_scaffold_47	2644477	2694476	NA	0	0	0	893200
cat	HiC_scaffold_47	2694477	2744476	NA	0	0	0	923420
cat	HiC_scaffold_47	2744477	2794476	NA	0	0	0	892020
cat	HiC_scaffold_47	2794477	2844476	NA	0	0	0	882480
cat	HiC_scaffold_47	2844477	2894476	0.0	137	0	14865	925998
cat	HiC_scaffold_47	2894477	2944476	0.0	4	0	4	907252
cat	HiC_scaffold_47	2944477	2994476	0.0009599357066317	1140	129	134384	919468
cat	HiC_scaffold_47	2994477	3044476	NA	0	0	0	907620
cat	HiC_scaffold_47	3044477	3094476	0.0036290942641857	216	118	32515	918510
cat	HiC_scaffold_47	3094477	3144476	NA	0	0	0	949020
cat	HiC_scaffold_47	3144477	3194476	0.0115270317662476	1026	1249	108354	880856
cat	HiC_scaffold_47	3194477	3244476	0.0	51	0	7303	921694
cat	HiC_scaffold_47	3244477	3294476	0.001590597799673	212	36	22633	909978
cat	HiC_scaffold_47	3294477	3344476	NA	0	0	0	914520
cat	HiC_scaffold_47	3344477	3394476	0.0	185	0	25942	910376
cat	HiC_scaffold_47	3394477	3444476	NA	0	0	0	911060
cat	HiC_scaffold_47	3444477	3494476	0.0	428	0	55061	933826
cat	HiC_scaffold_47	3494477	3544476	NA	0	0	0	900240
cat	HiC_scaffold_47	3544477	3594476	0.0	282	0	37898	911144
cat	HiC_scaffold_47	3594477	3644476	NA	0	0	0	914040
cat	HiC_scaffold_47	3644477	3694476	0.000327011118378	939	45	137610	908016
cat	HiC_scaffold_47	3694477	3744476	NA	0	0	0	947120
cat	HiC_scaffold_47	3744477	3794476	0.0019010514457378	399	81	42608	922604
cat	HiC_scaffold_47	3794477	3844476	NA	0	0	0	920240
cat	HiC_scaffold_47	3844477	3894476	0.0039494865667463	788	395	100013	907498
cat	HiC_scaffold_47	3894477	3944476	0.0075625363583478	38	39	5157	914118
cat	HiC_scaffold_47	3944477	3994476	NA	0	0	0	922680
cat	HiC_scaffold_47	3994477	4044476	0.0035175142899018	132	48	13646	915080
cat	HiC_scaffold_47	4044477	4094476	0.000142065634323	835	17	119663	902390
cat	HiC_scaffold_47	4094477	4144476	0.0	77	0	11386	922904
cat	HiC_scaffold_47	4144477	4194476	NA	0	0	0	921940
cat	HiC_scaffold_47	4194477	4244476	NA	0	0	0	920180
cat	HiC_scaffold_47	4244477	4294476	0.000798461739017	757	98	122736	901848
cat	HiC_scaffold_47	4294477	4344476	NA	0	0	0	932140
cat	HiC_scaffold_47	4344477	4394476	0.0004834149815482	1595	112	231685	897054
cat	HiC_scaffold_47	4394477	4444476	NA	0	0	0	914640
cat	HiC_scaffold_47	4444477	4494476	NA	0	0	0	937600
cat	HiC_scaffold_47	4494477	4544476	NA	0	0	0	913080
cat	HiC_scaffold_47	4544477	4594476	0.0037318730351891	380	184	49305	904650
cat	HiC_scaffold_47	4594477	4644476	NA	0	0	0	915840
cat	HiC_scaffold_47	4644477	4694476	0.0144356955380577	117	99	6858	922972
cat	HiC_scaffold_47	4694477	4744476	NA	0	0	0	912040
cat	HiC_scaffold_47	4744477	4794476	0.0007110689736904	305	27	37971	907338
cat	HiC_scaffold_47	4794477	4844476	0.0101219061691909	98	137	13535	906750
cat	HiC_scaffold_47	4844477	4894476	0.0068165632312544	435	402	58974	919524
cat	HiC_scaffold_47	4894477	4944476	0.0	25	0	4195	925070
cat	HiC_scaffold_47	4944477	4994476	0.0006133811456072	174	13	21194	920768
cat	HiC_scaffold_47	4994477	5044476	NA	0	0	0	915080
cat	HiC_scaffold_47	5044477	5094476	0.0019831655270195	870	221	111438	908688
cat	HiC_scaffold_47	5094477	5144476	NA	0	0	0	927580
cat	HiC_scaffold_47	5144477	5194476	NA	0	0	0	919520
cat	HiC_scaffold_47	5194477	5244476	NA	0	0	0	921160
cat	HiC_scaffold_47	5244477	5294476	0.0	99	0	11743	913830
cat	HiC_scaffold_47	5294477	5344476	NA	0	0	0	913860
cat	HiC_scaffold_47	5344477	5394476	0.0024617874937823	773	292	118613	903630
cat	HiC_scaffold_47	5394477	5444476	0.0096200096200096	143	40	4158	931496
cat	HiC_scaffold_47	5444477	5494476	0.0010774507515218	448	60	55687	925030
cat	HiC_scaffold_47	5494477	5544476	NA	0	0	0	913860
cat	HiC_scaffold_47	5544477	5594476	0.0048086912642108	504	324	67378	907388
cat	HiC_scaffold_47	5594477	5644476	0.0034740864731705	233	110	31663	929234
cat	HiC_scaffold_47	5644477	5694476	0.0022542474198589	1238	313	138849	897922
cat	HiC_scaffold_47	5694477	5744476	NA	0	0	0	922680
cat	HiC_scaffold_47	5744477	5794476	0.0039223899921933	522	206	52519	932806
cat	HiC_scaffold_47	5794477	5844476	NA	0	0	0	932220
cat	HiC_scaffold_47	5844477	5894476	0.0	103	0	14666	919320
cat	HiC_scaffold_47	5894477	5944476	NA	0	0	0	916220
cat	HiC_scaffold_47	5944477	5994476	NA	0	0	0	931940
cat	HiC_scaffold_47	5994477	6044476	0.0007603271621342	864	103	135468	922612
cat	HiC_scaffold_47	6044477	6094476	0.0	226	0	26649	905382
cat	HiC_scaffold_47	6094477	6144476	NA	0	0	0	922140
cat	HiC_scaffold_47	6144477	6194476	0.0010524094420859	2583	384	364877	887214
cat	HiC_scaffold_47	6194477	6244476	0.0055115397864278	45	32	5806	910680
cat	HiC_scaffold_47	6244477	6294476	0.0	126	0	13726	929420
cat	HiC_scaffold_47	6294477	6344476	NA	0	0	0	928120
cat	HiC_scaffold_47	6344477	6394476	0.0057871289312337	853	656	113355	902326
cat	HiC_scaffold_47	6394477	6444476	0.0050998579569763	419	298	58433	915678
cat	HiC_scaffold_47	6444477	6494476	0.0005782451331034	345	27	46693	921610
cat	HiC_scaffold_47	6494477	6544476	NA	0	0	0	932800
cat	HiC_scaffold_47	6544477	6594476	0.0	92	0	12835	947046
cat	HiC_scaffold_47	6594477	6644476	NA	0	0	0	933580
cat	HiC_scaffold_47	6644477	6694476	0.0008441643500662	621	58	68707	921550
cat	HiC_scaffold_47	6694477	6744476	NA	0	0	0	944500
cat	HiC_scaffold_47	6744477	6794476	0.0	217	0	23490	935720
cat	HiC_scaffold_47	6794477	6844476	NA	0	0	0	306840
cat	HiC_scaffold_47	6844477	6894476	NA	0	NA	NA	NA
cat	HiC_scaffold_1	47357	97356	0.0001614726303891	806	13	80509	962842
cat	HiC_scaffold_1	97357	147356	0.0	11	0	1237	974670
cat	HiC_scaffold_1	147357	197356	0.0	165	0	19298	959484
cat	HiC_scaffold_1	197357	247356	NA	0	0	0	957340
cat	HiC_scaffold_1	247357	297356	0.000504500677093	266	19	37661	982766
cat	HiC_scaffold_1	297357	347356	NA	0	0	0	973120
cat	HiC_scaffold_1	347357	397356	NA	0	0	0	988020
cat	HiC_scaffold_1	397357	447356	NA	0	0	0	972680
cat	HiC_scaffold_1	447357	497356	0.0	1022	0	131611	957462
cat	HiC_scaffold_1	497357	547356	NA	0	0	0	957580
cat	HiC_scaffold_1	547357	597356	0.0037947894621615	269	156	41109	947450
cat	HiC_scaffold_1	597357	647356	0.0	55	0	7342	963036
cat	HiC_scaffold_1	647357	697356	0.0002496732218126	456	17	68089	958506
cat	HiC_scaffold_1	697357	747356	0.001120706704463	99	17	15169	970262
cat	HiC_scaffold_1	747357	797356	0.003274232408723	119	53	16187	967470
cat	HiC_scaffold_1	797357	847356	NA	0	0	0	977500
cat	HiC_scaffold_1	847357	897356	0.0011317937727261	684	94	83054	948336
cat	HiC_scaffold_1	897357	947356	NA	0	0	0	975780
cat	HiC_scaffold_1	947357	997356	0.0007635132648931	741	83	108708	951616
cat	HiC_scaffold_1	997357	1047356	NA	0	0	0	966600
cat	HiC_scaffold_1	1047357	1097356	0.0019191772885283	272	53	27616	957048
cat	HiC_scaffold_1	1097357	1147356	NA	0	0	0	967460
cat	HiC_scaffold_1	1147357	1197356	0.0019266007911907	869	225	116786	959172
cat	HiC_scaffold_1	1197357	1247356	NA	0	0	0	950720
cat	HiC_scaffold_1	1247357	1297356	5.59963898798054e-05	2165	17	303591	935886
cat	HiC_scaffold_1	1297357	1347356	NA	0	0	0	969720
cat	HiC_scaffold_1	1347357	1397356	0.0011341813916921	595	88	77589	957238
cat	HiC_scaffold_1	1397357	1447356	NA	0	0	0	956840
cat	HiC_scaffold_1	1447357	1497356	0.0	39	0	5895	968146
cat	HiC_scaffold_1	1497357	1547356	0.0022451728783116	57	15	6681	952762
cat	HiC_scaffold_1	1547357	1597356	0.0	429	0	66788	932800
cat	HiC_scaffold_1	1597357	1647356	NA	0	0	0	947700
cat	HiC_scaffold_1	1647357	1697356	0.0	409	0	55984	951440
cat	HiC_scaffold_1	1697357	1747356	0.0	53	0	4022	950224
cat	HiC_scaffold_1	1747357	1797356	NA	0	0	0	938640
cat	HiC_scaffold_1	1797357	1847356	NA	0	0	0	950200
cat	HiC_scaffold_1	1847357	1897356	NA	0	0	0	940980
cat	HiC_scaffold_1	1897357	1947356	NA	0	0	0	937320
cat	HiC_scaffold_1	1947357	1997356	0.0004157094409801	341	19	45705	919818
cat	HiC_scaffold_1	1997357	2047356	NA	0	0	0	941700
cat	HiC_scaffold_1	2047357	2097356	0.0	95	0	13672	928540
cat	HiC_scaffold_1	2097357	2147356	0.0012866733760525	588	101	78497	932994
cat	HiC_scaffold_1	2147357	2197356	0.0090615762119133	978	938	103514	937744
cat	HiC_scaffold_1	2197357	2247356	NA	0	0	0	938440
cat	HiC_scaffold_1	2247357	2297356	NA	0	0	0	939140
cat	HiC_scaffold_1	2297357	2347356	NA	0	0	0	939580
cat	HiC_scaffold_1	2347357	2397356	0.0014617563739376	663	129	88250	934884
cat	HiC_scaffold_1	2397357	2447356	0.0	73	0	8974	937276
cat	HiC_scaffold_1	2447357	2497356	NA	0	0	0	930080
cat	HiC_scaffold_1	2497357	2547356	NA	0	0	0	942760
cat	HiC_scaffold_1	2547357	2597356	NA	0	0	0	936400
cat	HiC_scaffold_1	2597357	2647356	NA	0	0	0	925580
cat	HiC_scaffold_1	2647357	2697356	NA	0	0	0	931440
cat	HiC_scaffold_1	2697357	2747356	NA	0	0	0	943320
cat	HiC_scaffold_1	2747357	2797356	0.0039903349675659	844	398	99741	927578
cat	HiC_scaffold_1	2797357	2847356	0.0266993121137927	58	229	8577	929342
cat	HiC_scaffold_1	2847357	2897356	0.0004677020825979	1583	106	226640	926164
cat	HiC_scaffold_1	2897357	2947356	NA	0	0	0	938560
cat	HiC_scaffold_1	2947357	2997356	0.0	206	0	30882	926176
cat	HiC_scaffold_1	2997357	3047356	NA	0	0	0	947380
cat	HiC_scaffold_1	3047357	3097356	0.0018642586658898	106	32	17165	934146
cat	HiC_scaffold_1	3097357	3147356	NA	0	0	0	944440
cat	HiC_scaffold_1	3147357	3197356	0.0006562894404711	431	39	59425	938398
cat	HiC_scaffold_1	3197357	3247356	NA	0	0	0	937920
cat	HiC_scaffold_1	3247357	3297356	0.0203670464119564	437	1112	54598	934264
cat	HiC_scaffold_1	3297357	3347356	NA	0	0	0	941580
cat	HiC_scaffold_1	3347357	3397356	NA	0	0	0	942000
cat	HiC_scaffold_1	3397357	3447356	NA	0	0	0	934040
cat	HiC_scaffold_1	3447357	3497356	NA	0	0	0	923000
cat	HiC_scaffold_1	3497357	3547356	NA	0	0	0	937300
cat	HiC_scaffold_1	3547357	3597356	NA	0	0	0	932340
cat	HiC_scaffold_1	3597357	3647356	NA	0	0	0	943560
cat	HiC_scaffold_1	3647357	3697356	NA	0	0	0	937620
cat	HiC_scaffold_1	3697357	3747356	NA	0	0	0	934020
cat	HiC_scaffold_1	3747357	3797356	0.0001697565333928	747	19	111925	913642
cat	HiC_scaffold_1	3797357	3847356	NA	0	0	0	941280
cat	HiC_scaffold_1	3847357	3897356	NA	0	0	0	920820
cat	HiC_scaffold_1	3897357	3947356	NA	0	0	0	930540
cat	HiC_scaffold_1	3947357	3997356	0.0004841515999697	569	32	66095	942482
cat	HiC_scaffold_1	3997357	4047356	0.0	78	0	10645	912018
cat	HiC_scaffold_1	4047357	4097356	0.000222591559328	496	15	67388	914476
cat	HiC_scaffold_1	4097357	4147356	0.0	32	0	4078	915916
cat	HiC_scaffold_1	4147357	4197356	0.000340560790101	377	15	44045	929282
cat	HiC_scaffold_1	4197357	4247356	NA	0	0	0	933780
cat	HiC_scaffold_1	4247357	4297356	NA	0	0	0	920880
cat	HiC_scaffold_1	4297357	4347356	NA	0	0	0	947140
cat	HiC_scaffold_1	4347357	4397356	0.0012086485518599	498	81	67017	914338
cat	HiC_scaffold_1	4397357	4447356	0.0039906103286384	30	17	4260	935920
