pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
swe	HiC_scaffold_5	2813632	2863631	0.0053610884986626	470	461	85990	920440
swe	HiC_scaffold_5	2863632	2913631	0.005596753882748	186	160	28588	913624
swe	HiC_scaffold_5	2913632	2963631	NA	0	0	0	920820
swe	HiC_scaffold_5	2963632	3013631	NA	0	0	0	926360
swe	HiC_scaffold_5	3013632	3063631	0.0083329678522871	126	190	22801	920462
swe	HiC_scaffold_5	3063632	3113631	NA	0	0	0	909960
swe	HiC_scaffold_5	3113632	3163631	NA	0	0	0	940200
swe	HiC_scaffold_5	3163632	3213631	0.0087728459530026	214	336	38300	951024
swe	HiC_scaffold_5	3213632	3263631	0.0139826235358001	285	721	51564	933300
swe	HiC_scaffold_5	3263632	3313631	0.010123577462822	410	725	71615	931546
swe	HiC_scaffold_5	3313632	3363631	0.0055106108570758	283	282	51174	927324
swe	HiC_scaffold_5	3363632	3413631	NA	0	0	0	916360
swe	HiC_scaffold_5	3413632	3463631	0.0011027918045156	97	19	17229	918186
swe	HiC_scaffold_5	3463632	3513631	NA	0	0	0	919040
swe	HiC_scaffold_5	3513632	3563631	0.007210554174032	543	722	100131	916986
swe	HiC_scaffold_5	3563632	3613631	0.018847833031626	208	708	37564	897152
swe	HiC_scaffold_5	3613632	3663631	0.0103403533286755	270	518	50095	933326
swe	HiC_scaffold_5	3663632	3713631	NA	0	0	0	905420
swe	HiC_scaffold_5	3713632	3763631	0.0147719470328592	284	753	50975	930642
swe	HiC_scaffold_5	3763632	3813631	0.0	23	0	4296	919124
swe	HiC_scaffold_5	3813632	3863631	0.0012812782634911	218	51	39804	937128
swe	HiC_scaffold_5	3863632	3913631	NA	0	0	0	933340
swe	HiC_scaffold_5	3913632	3963631	NA	0	0	0	921340
swe	HiC_scaffold_5	3963632	4013631	NA	0	0	0	920840
swe	HiC_scaffold_5	4013632	4063631	0.0	4	0	760	921820
swe	HiC_scaffold_5	4063632	4113631	0.0080522122393626	340	475	58990	920588
swe	HiC_scaffold_5	4113632	4163631	0.0151580151580151	148	424	27972	935768
swe	HiC_scaffold_5	4163632	4213631	0.0042881878686218	401	317	73924	917464
swe	HiC_scaffold_5	4213632	4263631	0.0083344490560985	327	498	59752	918492
swe	HiC_scaffold_5	4263632	4313631	NA	0	0	0	928960
swe	HiC_scaffold_5	4313632	4363631	NA	0	0	0	913080
swe	HiC_scaffold_5	4363632	4413631	NA	0	0	0	919260
swe	HiC_scaffold_5	4413632	4463631	NA	0	0	0	928600
swe	HiC_scaffold_5	4463632	4513631	0.0197347136848916	49	183	9273	912882
swe	HiC_scaffold_5	4513632	4563631	0.0049986114968064	113	90	18005	931374
swe	HiC_scaffold_5	4563632	4613631	NA	0	0	0	920920
swe	HiC_scaffold_5	4613632	4663631	NA	0	0	0	931980
swe	HiC_scaffold_5	4663632	4713631	0.0069387824432667	647	817	117744	908492
swe	HiC_scaffold_5	4713632	4763631	0.0055377329666972	144	145	26184	910864
swe	HiC_scaffold_5	4763632	4813631	0.0176705934652144	162	477	26994	911708
swe	HiC_scaffold_5	4813632	4863631	0.0101707443270012	371	688	67645	915914
swe	HiC_scaffold_5	4863632	4913631	0.0270896338716942	91	421	15541	891746
swe	HiC_scaffold_5	4913632	4963631	0.0074953947786317	91	118	15743	919586
swe	HiC_scaffold_5	4963632	5013631	NA	0	0	0	935160
swe	HiC_scaffold_5	5013632	5063631	NA	0	0	0	933460
swe	HiC_scaffold_5	5063632	5113631	NA	0	0	0	921820
swe	HiC_scaffold_5	5113632	5163631	NA	0	0	0	931880
swe	HiC_scaffold_5	5163632	5213631	0.0011799000555247	89	17	14408	924908
swe	HiC_scaffold_5	5213632	5263631	NA	0	0	0	924940
swe	HiC_scaffold_5	5263632	5313631	NA	0	0	0	925440
swe	HiC_scaffold_5	5313632	5363631	0.0102664025019239	337	627	61073	920502
swe	HiC_scaffold_5	5363632	5413631	0.011196470962074	295	599	53499	929862
swe	HiC_scaffold_5	5413632	5463631	0.0179124782707278	71	237	13231	927874
swe	HiC_scaffold_5	5463632	5513631	NA	0	0	0	918540
swe	HiC_scaffold_5	5513632	5563631	0.0074402934002491	613	848	113974	922476
swe	HiC_scaffold_5	5563632	5613631	NA	0	0	0	909860
swe	HiC_scaffold_5	5613632	5663631	0.0095934079153133	929	1595	166260	922352
swe	HiC_scaffold_5	5663632	5713631	0.0046051342347638	117	94	20412	917820
swe	HiC_scaffold_5	5713632	5763631	0.0077236422476645	641	821	106297	910994
swe	HiC_scaffold_5	5763632	5813631	NA	0	0	0	921200
swe	HiC_scaffold_5	5813632	5863631	0.013212838342725	677	1503	113753	918994
swe	HiC_scaffold_5	5863632	5913631	0.0116910229645093	372	784	67060	916260
swe	HiC_scaffold_5	5913632	5963631	0.002931066641797	202	110	37529	930126
swe	HiC_scaffold_5	5963632	6013631	0.0137946391945899	470	1177	85323	919198
swe	HiC_scaffold_5	6013632	6063631	NA	0	0	0	920100
swe	HiC_scaffold_5	6063632	6113631	NA	0	0	0	913360
swe	HiC_scaffold_5	6113632	6163631	NA	0	0	0	915080
swe	HiC_scaffold_5	6163632	6213631	0.0151563599155848	258	711	46911	929674
swe	HiC_scaffold_5	6213632	6263631	NA	0	0	0	922620
swe	HiC_scaffold_5	6263632	6313631	NA	0	0	0	934180
swe	HiC_scaffold_5	6313632	6363631	NA	0	0	0	933200
swe	HiC_scaffold_5	6363632	6413631	NA	0	0	0	937420
swe	HiC_scaffold_5	6413632	6463631	0.0093430194580256	286	472	50519	923350
swe	HiC_scaffold_5	6463632	6513631	0.0066377555535888	62	75	11299	915226
swe	HiC_scaffold_5	6513632	6563631	NA	0	0	0	930960
swe	HiC_scaffold_5	6563632	6613631	NA	0	0	0	922140
swe	HiC_scaffold_5	6613632	6663631	NA	0	0	0	935100
swe	HiC_scaffold_5	6663632	6713631	NA	0	0	0	917040
swe	HiC_scaffold_5	6713632	6763631	0.0457421804375339	59	506	11062	927928
swe	HiC_scaffold_5	6763632	6813631	0.0093989324669296	53	81	8618	923300
swe	HiC_scaffold_5	6813632	6863631	NA	0	0	0	911000
swe	HiC_scaffold_5	6863632	6913631	NA	0	0	0	926000
swe	HiC_scaffold_5	6913632	6963631	NA	0	0	0	916480
swe	HiC_scaffold_5	6963632	7013631	0.012973798015772	24	51	3931	918554
swe	HiC_scaffold_5	7013632	7063631	0.0116362078812107	170	326	28016	914492
swe	HiC_scaffold_5	7063632	7113631	0.0125264806115869	315	680	54285	920806
swe	HiC_scaffold_5	7113632	7163631	NA	0	0	0	907820
swe	HiC_scaffold_5	7163632	7213631	0.0023503847091953	251	106	45099	914442
swe	HiC_scaffold_5	7213632	7263631	NA	0	0	0	911060
swe	HiC_scaffold_5	7263632	7313631	0.0068179000867732	91	110	16134	918504
swe	HiC_scaffold_5	7313632	7363631	0.011927411093224	388	815	68330	918408
swe	HiC_scaffold_5	7363632	7413631	NA	0	0	0	952120
swe	HiC_scaffold_5	7413632	7463631	NA	0	0	0	918880
swe	HiC_scaffold_5	7463632	7513631	0.0045852438516048	115	99	21591	934754
swe	HiC_scaffold_5	7513632	7563631	0.0063813960772031	154	163	25543	922118
swe	HiC_scaffold_5	7563632	7613631	0.0189285857814572	137	471	24883	904622
swe	HiC_scaffold_5	7613632	7663631	NA	0	0	0	913020
swe	HiC_scaffold_5	7663632	7713631	NA	0	0	0	912040
swe	HiC_scaffold_5	7713632	7763631	NA	0	0	0	911040
swe	HiC_scaffold_5	7763632	7813631	NA	0	0	0	923780
swe	HiC_scaffold_5	7813632	7863631	0.0145391637220259	306	790	54336	924708
swe	HiC_scaffold_5	7863632	7913631	NA	0	0	0	914700
swe	HiC_scaffold_5	7913632	7963631	0.0075576884393229	194	263	34799	909194
swe	HiC_scaffold_5	7963632	8013631	0.0009509985484758	110	19	19979	940410
swe	HiC_scaffold_5	8013632	8063631	0.0144959857270294	347	910	62776	955992
swe	HiC_scaffold_5	8063632	8113631	0.0029304308113868	294	154	52552	934432
swe	HiC_scaffold_5	8113632	8163631	0.0173508483853311	110	317	18270	937768
swe	HiC_scaffold_5	8163632	8213631	0.0388503755054881	44	269	6924	970640
swe	HiC_scaffold_5	8213632	8263631	0.0056267583619881	41	36	6398	922820
swe	HiC_scaffold_5	8263632	8313631	NA	0	0	0	935680
swe	HiC_scaffold_5	8313632	8363631	0.022250139586823	217	797	35820	913612
swe	HiC_scaffold_5	8363632	8413631	0.0035363222248861	327	177	50052	954196
swe	HiC_scaffold_5	8413632	8463631	NA	0	0	0	942940
swe	HiC_scaffold_5	8463632	8513631	NA	0	0	0	918980
swe	HiC_scaffold_5	8513632	8563631	0.0048528222347491	237	198	40801	924354
swe	HiC_scaffold_5	8563632	8613631	NA	0	0	0	913240
swe	HiC_scaffold_5	8613632	8663631	0.0065596227558318	834	996	151838	893584
swe	HiC_scaffold_5	8663632	8713631	0.0017898606811145	225	74	41344	928776
swe	HiC_scaffold_5	8713632	8763631	NA	0	0	0	928000
swe	HiC_scaffold_5	8763632	8813631	0.0063448239244992	420	478	75337	941646
swe	HiC_scaffold_5	8813632	8863631	NA	0	0	0	920080
swe	HiC_scaffold_5	8863632	8913631	NA	0	0	0	953840
swe	HiC_scaffold_5	8913632	8963631	NA	0	0	0	935600
swe	HiC_scaffold_5	8963632	9013631	0.0	20	0	3660	947588
swe	HiC_scaffold_5	9013632	9063631	0.0250458155161881	109	205	8185	974586
swe	HiC_scaffold_5	9063632	9113631	NA	0	0	0	923220
swe	HiC_scaffold_5	9113632	9163631	0.0033999489209551	337	213	62648	921116
swe	HiC_scaffold_5	9163632	9213631	0.0	15	0	437	916018
swe	HiC_scaffold_5	9213632	9263631	0.0	15	0	2595	909954
swe	HiC_scaffold_5	9263632	9313631	0.0089343974301059	107	178	19923	921822
swe	HiC_scaffold_5	9313632	9363631	0.0204456696531127	203	445	21765	913370
swe	HiC_scaffold_5	9363632	9413631	NA	0	0	0	930940
swe	HiC_scaffold_5	9413632	9463631	0.119106699751861	5	96	806	934108
swe	HiC_scaffold_5	9463632	9513631	0.0	9	0	1451	918674
swe	HiC_scaffold_5	9513632	9563631	NA	0	0	0	957540
swe	HiC_scaffold_5	9563632	9613631	NA	0	0	0	924900
swe	HiC_scaffold_5	9613632	9663631	NA	0	0	0	927880
swe	HiC_scaffold_5	9663632	9713631	NA	0	0	0	963140
swe	HiC_scaffold_5	9713632	9763631	0.0076983680360157	266	342	44425	937682
swe	HiC_scaffold_5	9763632	9813631	0.0113506363506363	328	635	55944	932336
swe	HiC_scaffold_5	9813632	9863631	0.0091840399514289	318	537	58471	929326
swe	HiC_scaffold_5	9863632	9913631	0.0038588128475768	238	170	44055	940206
swe	HiC_scaffold_5	9913632	9963631	0.0052737492193463	388	380	72055	928590
swe	HiC_scaffold_5	9963632	10013631	0.01095030247339	149	286	26118	928420
swe	HiC_scaffold_5	10013632	10063631	0.0055982774530913	96	91	16255	929722
swe	HiC_scaffold_5	10063632	10113631	0.0045351473922902	77	64	14112	939428
swe	HiC_scaffold_5	10113632	10163631	0.0043427801280371	290	232	53422	939552
swe	HiC_scaffold_5	10163632	10213631	0.0	66	0	12207	943698
swe	HiC_scaffold_5	10213632	10263631	NA	0	0	0	973400
swe	HiC_scaffold_5	10263632	10313631	0.008465535237502	947	1468	173409	926834
swe	HiC_scaffold_5	10313632	10363631	0.0329523058730784	212	1254	38055	923642
swe	HiC_scaffold_5	10363632	10413631	NA	0	0	0	947380
swe	HiC_scaffold_5	10413632	10463631	NA	0	0	0	966360
swe	HiC_scaffold_5	10463632	10513631	NA	0	0	0	912740
swe	HiC_scaffold_5	10513632	10563631	NA	0	0	0	912240
swe	HiC_scaffold_5	10563632	10613631	NA	0	0	0	953340
swe	HiC_scaffold_5	10613632	10663631	NA	0	0	0	949680
swe	HiC_scaffold_5	10663632	10713631	0.011010328736958	109	210	19073	924670
swe	HiC_scaffold_5	10713632	10763631	0.0035700639984716	459	299	83752	918268
swe	HiC_scaffold_5	10763632	10813631	0.0075566054678326	406	547	72387	919994
swe	HiC_scaffold_5	10813632	10863631	0.0374955687055166	420	2750	73342	908072
swe	HiC_scaffold_5	10863632	10913631	0.0046009245667462	249	210	45643	927534
swe	HiC_scaffold_5	10913632	10963631	0.0113503374641294	369	708	62377	917974
swe	HiC_scaffold_5	10963632	11013631	0.0038512095565343	245	167	43363	947994
swe	HiC_scaffold_5	11013632	11063631	0.013389070640979	291	663	49518	927028
swe	HiC_scaffold_5	11063632	11113631	0.0155391432791728	92	263	16925	926110
swe	HiC_scaffold_5	11113632	11163631	0.008212492085641	919	1336	162679	916750
swe	HiC_scaffold_5	11163632	11213631	0.0111911231023541	582	1178	105262	932472
swe	HiC_scaffold_5	11213632	11263631	0.0319814042962487	74	399	12476	946688
swe	HiC_scaffold_5	11263632	11313631	0.003376817260868	307	190	56266	919132
swe	HiC_scaffold_5	11313632	11363631	NA	0	0	0	918500
swe	HiC_scaffold_5	11363632	11413631	NA	0	0	0	924580
swe	HiC_scaffold_5	11413632	11463631	NA	0	0	0	953580
swe	HiC_scaffold_5	11463632	11513631	0.0026309495336044	236	110	41810	953724
swe	HiC_scaffold_5	11513632	11563631	0.0118993491731511	441	916	76979	953922
swe	HiC_scaffold_5	11563632	11613631	0.0102794291490345	688	1200	116738	923960
swe	HiC_scaffold_5	11613632	11663631	0.00734956361966	83	96	13062	933768
swe	HiC_scaffold_5	11663632	11713631	NA	0	0	0	929740
swe	HiC_scaffold_5	11713632	11763631	0.0140651147027049	278	664	47209	949562
swe	HiC_scaffold_5	11763632	11813631	NA	0	0	0	970680
swe	HiC_scaffold_5	11813632	11863631	0.0056664294099703	604	613	108181	924058
swe	HiC_scaffold_5	11863632	11913631	0.0076972418216805	54	72	9354	923572
swe	HiC_scaffold_5	11913632	11963631	0.0032734608090642	459	271	82787	924806
swe	HiC_scaffold_5	11963632	12013631	0.0057702808400112	389	391	67761	936266
swe	HiC_scaffold_5	12013632	12063631	0.0086058178501318	281	434	50431	928726
swe	HiC_scaffold_5	12063632	12113631	0.0075886766712141	70	89	11728	915848
swe	HiC_scaffold_5	12113632	12163631	0.0082190911398832	536	777	94536	930640
swe	HiC_scaffold_5	12163632	12213631	0.0079534536137504	102	149	18734	914276
swe	HiC_scaffold_5	12213632	12263631	NA	0	0	0	921780
swe	HiC_scaffold_5	12263632	12313631	NA	0	0	0	932100
swe	HiC_scaffold_5	12313632	12363631	NA	0	0	0	937000
swe	HiC_scaffold_5	12363632	12413631	NA	0	0	0	947300
swe	HiC_scaffold_5	12413632	12463631	0.010179196267628	215	384	37724	960152
swe	HiC_scaffold_5	12463632	12513631	NA	0	0	0	950880
swe	HiC_scaffold_5	12513632	12563631	0.0034520024762084	519	329	95307	925822
swe	HiC_scaffold_5	12563632	12613631	0.0044588033025373	307	236	52929	929446
swe	HiC_scaffold_5	12613632	12663631	0.0	37	0	6812	931732
swe	HiC_scaffold_5	12663632	12713631	NA	0	0	0	931620
swe	HiC_scaffold_5	12713632	12763631	0.0068669527896995	73	56	8155	953282
swe	HiC_scaffold_5	12763632	12813631	0.0149696945043322	152	368	24583	923602
swe	HiC_scaffold_5	12813632	12863631	0.0134304688274358	231	542	40356	943520
swe	HiC_scaffold_5	12863632	12913631	NA	0	0	0	919020
swe	HiC_scaffold_5	12913632	12963631	0.0063230979046989	551	612	96788	927956
swe	HiC_scaffold_5	12963632	13013631	0.0098271094973183	173	295	30019	922738
swe	HiC_scaffold_5	13013632	13063631	0.0114881508536481	267	541	47092	932872
swe	HiC_scaffold_5	13063632	13113631	NA	0	0	0	970460
swe	HiC_scaffold_5	13113632	13163631	NA	0	0	0	921980
swe	HiC_scaffold_5	13163632	13213631	NA	0	0	0	926060
swe	HiC_scaffold_5	13213632	13263631	0.0052437641723356	171	111	21168	944068
swe	HiC_scaffold_5	13263632	13313631	NA	0	0	0	948780
swe	HiC_scaffold_5	13313632	13363631	0.0083360634851297	149	229	27471	919826
swe	HiC_scaffold_5	13363632	13413631	0.0078471004369408	187	264	33643	913662
swe	HiC_scaffold_5	13413632	13463631	0.0187896888682692	193	648	34487	914978
swe	HiC_scaffold_5	13463632	13513631	0.0017776287103806	174	53	29815	916578
swe	HiC_scaffold_5	13513632	13563631	NA	0	0	0	907500
swe	HiC_scaffold_5	13563632	13613631	0.042592906838622	110	753	17679	919206
swe	HiC_scaffold_5	13613632	13663631	NA	0	0	0	935460
swe	HiC_scaffold_5	13663632	13713631	0.0085348975153232	169	259	30346	913556
swe	HiC_scaffold_5	13713632	13763631	0.0064102564102564	251	286	44616	923248
swe	HiC_scaffold_5	13763632	13813631	0.0088612290318592	140	215	24263	928310
swe	HiC_scaffold_5	13813632	13863631	0.0006146082680985	170	19	30914	944336
swe	HiC_scaffold_5	13863632	13913631	0.0	45	0	7463	925402
swe	HiC_scaffold_5	13913632	13963631	NA	0	0	0	938000
swe	HiC_scaffold_5	13963632	14013631	0.0023001725129384	222	96	41736	932204
swe	HiC_scaffold_5	14013632	14063631	0.0057511247159222	119	124	21561	937478
swe	HiC_scaffold_5	14063632	14113631	0.0	103	0	17005	924994
swe	HiC_scaffold_5	14113632	14163631	NA	0	0	0	905660
swe	HiC_scaffold_5	14163632	14213631	NA	0	0	0	919940
swe	HiC_scaffold_5	14213632	14263631	NA	0	0	0	935920
swe	HiC_scaffold_5	14263632	14313631	0.0031737712555322	583	327	103032	920188
swe	HiC_scaffold_5	14313632	14363631	0.0	61	0	10483	926402
swe	HiC_scaffold_5	14363632	14413631	0.0	79	0	14381	929854
swe	HiC_scaffold_5	14413632	14463631	NA	0	0	0	921480
swe	HiC_scaffold_5	14463632	14513631	NA	0	0	0	910220
swe	HiC_scaffold_5	14513632	14563631	0.0035250463821892	33	19	5390	907488
swe	HiC_scaffold_5	14563632	14613631	0.0043378291890866	487	366	84374	926224
swe	HiC_scaffold_5	14613632	14663631	0.0128139415684264	200	425	33167	934162
swe	HiC_scaffold_5	14663632	14713631	0.0096034607065609	196	333	34675	914254
swe	HiC_scaffold_5	14713632	14763631	0.0084866525222457	354	536	63158	924648
swe	HiC_scaffold_5	14763632	14813631	NA	0	0	0	909640
swe	HiC_scaffold_5	14813632	14863631	0.0086050459521161	101	147	17083	920798
swe	HiC_scaffold_5	14863632	14913631	NA	0	0	0	925140
swe	HiC_scaffold_5	14913632	14963631	NA	0	0	0	934500
swe	HiC_scaffold_5	14963632	15013631	0.0	25	0	4232	937108
swe	HiC_scaffold_5	15013632	15063631	0.0047946396330127	845	717	149542	940068
swe	HiC_scaffold_5	15063632	15113631	0.0085937806104457	421	658	76567	929158
swe	HiC_scaffold_5	15113632	15163631	0.0161823291436336	178	524	32381	922318
swe	HiC_scaffold_5	15163632	15213631	0.0152148551429126	111	313	20572	933308
swe	HiC_scaffold_5	15213632	15263631	NA	0	0	0	930820
swe	HiC_scaffold_5	15263632	15313631	0.0177610730341218	149	482	27138	920004
swe	HiC_scaffold_5	15313632	15363631	0.0111643407623411	136	268	24005	928582
swe	HiC_scaffold_5	15363632	15413631	NA	0	0	0	945620
swe	HiC_scaffold_5	15413632	15463631	NA	0	0	0	972560
swe	HiC_scaffold_5	15463632	15513631	0.0067157206260219	94	115	17124	933160
swe	HiC_scaffold_5	15513632	15563631	NA	0	0	0	919980
swe	HiC_scaffold_5	15563632	15613631	NA	0	0	0	930660
swe	HiC_scaffold_5	15613632	15663631	0.006624953993375	53	36	5434	918916
swe	HiC_scaffold_5	15663632	15713631	0.0131821776957553	229	500	37930	925228
swe	HiC_scaffold_5	15713632	15763631	0.0149355427761576	203	548	36691	927802
swe	HiC_scaffold_5	15763632	15813631	0.0167197842608482	119	341	20395	918806
swe	HiC_scaffold_5	15813632	15863631	NA	0	0	0	916500
swe	HiC_scaffold_5	15863632	15913631	NA	0	0	0	927260
swe	HiC_scaffold_5	15913632	15963631	NA	0	0	0	922980
swe	HiC_scaffold_5	15963632	16013631	NA	0	0	0	922040
swe	HiC_scaffold_5	16013632	16063631	NA	0	0	0	943420
swe	HiC_scaffold_5	16063632	16113631	0.0	68	0	11526	953396
swe	HiC_scaffold_5	16113632	16163631	0.0093610663678595	237	401	42837	928962
swe	HiC_scaffold_5	16163632	16213631	0.0093466696635948	294	499	53388	924896
swe	HiC_scaffold_5	16213632	16263631	0.0025073585522729	257	115	45865	965122
swe	HiC_scaffold_5	16263632	16313631	0.0157826035362525	150	399	25281	933602
swe	HiC_scaffold_5	16313632	16363631	0.0055176210010353	415	421	76301	945598
swe	HiC_scaffold_5	16363632	16413631	NA	0	0	0	943500
swe	HiC_scaffold_5	16413632	16463631	NA	0	0	0	951340
swe	HiC_scaffold_5	16463632	16513631	NA	0	0	0	936920
swe	HiC_scaffold_5	16513632	16563631	0.0046506847555178	645	543	116757	916034
swe	HiC_scaffold_5	16563632	16613631	0.0	73	0	12760	943220
swe	HiC_scaffold_5	16613632	16663631	NA	0	0	0	932840
swe	HiC_scaffold_5	16663632	16713631	NA	0	0	0	930260
swe	HiC_scaffold_5	16713632	16763631	NA	0	0	0	919540
swe	HiC_scaffold_5	16763632	16813631	0.0	23	0	569	932998
swe	HiC_scaffold_5	16813632	16863631	NA	0	0	0	938840
swe	HiC_scaffold_5	16863632	16913631	0.0037698293021291	183	125	33158	913088
swe	HiC_scaffold_5	16913632	16963631	NA	0	0	0	922380
swe	HiC_scaffold_5	16963632	17013631	0.0150389899740066	73	81	5386	943684
swe	HiC_scaffold_5	17013632	17063631	NA	0	0	0	931580
swe	HiC_scaffold_5	17063632	17113631	0.0051642799318873	220	185	35823	943350
swe	HiC_scaffold_5	17113632	17163631	0.0094580233793836	101	178	18820	961180
swe	HiC_scaffold_5	17163632	17213631	0.0144365212527964	184	413	28608	943640
swe	HiC_scaffold_5	17213632	17263631	0.0027560215866993	497	215	78011	937390
swe	HiC_scaffold_5	17263632	17313631	0.0039304923458833	27	19	4834	956656
swe	HiC_scaffold_5	17313632	17363631	0.0079256129212157	543	739	93242	924940
swe	HiC_scaffold_5	17363632	17413631	0.0046097527907081	138	102	22127	959254
swe	HiC_scaffold_5	17413632	17463631	0.0009118953842571	558	94	103082	947584
swe	HiC_scaffold_5	17463632	17513631	0.0036564981195152	105	70	19144	946024
swe	HiC_scaffold_5	17513632	17563631	0.0061162079510703	867	966	157941	946230
swe	HiC_scaffold_5	17563632	17613631	0.0063009755317447	358	394	62530	930368
swe	HiC_scaffold_5	17613632	17663631	0.0018157911214075	262	87	47913	940282
swe	HiC_scaffold_5	17663632	17713631	0.006448053515396	154	187	29001	938194
swe	HiC_scaffold_5	17713632	17763631	0.0141026501174102	420	1051	74525	921554
swe	HiC_scaffold_5	17763632	17813631	0.0057092146132228	203	193	33805	945214
swe	HiC_scaffold_5	17813632	17863631	NA	0	0	0	933580
swe	HiC_scaffold_5	17863632	17913631	NA	0	0	0	934680
swe	HiC_scaffold_5	17913632	17963631	NA	0	0	0	931720
swe	HiC_scaffold_5	17963632	18013631	0.0050194503701844	132	120	23907	937606
swe	HiC_scaffold_5	18013632	18063631	NA	0	0	0	937800
swe	HiC_scaffold_5	18063632	18113631	NA	0	0	0	962080
swe	HiC_scaffold_5	18113632	18163631	0.0026500389711613	524	255	96225	933402
swe	HiC_scaffold_5	18163632	18213631	0.0209128301699786	116	422	20179	948190
swe	HiC_scaffold_5	18213632	18263631	0.0012387534228713	170	38	30676	945208
swe	HiC_scaffold_5	18263632	18313631	NA	0	0	0	940240
swe	HiC_scaffold_5	18313632	18363631	NA	0	0	0	939200
