pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
swe	HiC_scaffold_1	3220947	3270946	0.0	454	0	83377	951978
swe	HiC_scaffold_1	3270947	3320946	0.0006242846738112	593	66	105721	934026
swe	HiC_scaffold_1	3320947	3370946	0.0057183520979998	659	675	118041	940074
swe	HiC_scaffold_1	3370947	3420946	0.0027734102026554	249	127	45792	935144
swe	HiC_scaffold_1	3420947	3470946	NA	0	0	0	951260
swe	HiC_scaffold_1	3470947	3520946	NA	0	0	0	939340
swe	HiC_scaffold_1	3520947	3570946	NA	0	0	0	945240
swe	HiC_scaffold_1	3570947	3620946	NA	0	0	0	930080
swe	HiC_scaffold_1	3620947	3670946	NA	0	0	0	943360
swe	HiC_scaffold_1	3670947	3720946	NA	0	0	0	949860
swe	HiC_scaffold_1	3720947	3770946	NA	0	0	0	942160
swe	HiC_scaffold_1	3770947	3820946	NA	0	0	0	953220
swe	HiC_scaffold_1	3820947	3870946	0.0011797295581987	734	158	133929	921442
swe	HiC_scaffold_1	3870947	3920946	0.0019988696047752	400	145	72541	939650
swe	HiC_scaffold_1	3920947	3970946	0.0	298	0	54104	929436
swe	HiC_scaffold_1	3970947	4020946	NA	0	0	0	946340
swe	HiC_scaffold_1	4020947	4070946	0.0	180	0	27347	933602
swe	HiC_scaffold_1	4070947	4120946	0.0012684164308713	318	65	51245	942706
swe	HiC_scaffold_1	4120947	4170946	NA	0	0	0	914720
swe	HiC_scaffold_1	4170947	4220946	0.0002153047695672	495	19	88247	917886
swe	HiC_scaffold_1	4220947	4270946	0.0022912213154444	466	194	84671	916490
swe	HiC_scaffold_1	4270947	4320946	0.0	207	0	35778	946772
swe	HiC_scaffold_1	4320947	4370946	0.0004843355680746	209	19	39229	926626
swe	HiC_scaffold_1	4370947	4420946	NA	0	0	0	926900
swe	HiC_scaffold_1	4420947	4470946	0.0005256241787122	630	60	114150	912208
swe	HiC_scaffold_1	4470947	4520946	0.0012003582607732	618	130	108301	928270
swe	HiC_scaffold_1	4520947	4570946	0.0014746593808239	649	163	110534	929580
swe	HiC_scaffold_1	4570947	4620946	0.0	442	0	82426	934324
swe	HiC_scaffold_1	4620947	4670946	0.0	684	0	122150	932828
swe	HiC_scaffold_1	4670947	4720946	NA	0	0	0	931500
swe	HiC_scaffold_1	4720947	4770946	NA	0	0	0	938940
swe	HiC_scaffold_1	4770947	4820946	0.0035274738935852	348	227	64352	947976
swe	HiC_scaffold_1	4820947	4870946	NA	0	0	0	933960
swe	HiC_scaffold_1	4870947	4920946	NA	0	0	0	935440
swe	HiC_scaffold_1	4920947	4970946	NA	0	0	0	944580
swe	HiC_scaffold_1	4970947	5020946	0.002572849213691	760	356	138368	918588
swe	HiC_scaffold_1	5020947	5070946	0.0009444061671772	3475	599	634261	875894
swe	HiC_scaffold_1	5070947	5120946	0.000366328616049	279	19	51866	927444
swe	HiC_scaffold_1	5120947	5170946	0.0015174438092822	1248	335	220766	904160
swe	HiC_scaffold_1	5170947	5220946	0.0058668173977448	1185	1204	205222	912116
swe	HiC_scaffold_1	5220947	5270946	NA	0	0	0	933920
swe	HiC_scaffold_1	5270947	5320946	NA	0	0	0	935140
swe	HiC_scaffold_1	5320947	5370946	0.0	145	0	21515	933690
swe	HiC_scaffold_1	5370947	5420946	0.0	121	0	20776	939504
swe	HiC_scaffold_1	5420947	5470946	0.0017032306760286	1131	343	201382	916964
swe	HiC_scaffold_1	5470947	5520946	NA	0	0	0	939300
swe	HiC_scaffold_1	5520947	5570946	NA	0	0	0	942260
swe	HiC_scaffold_1	5570947	5620946	0.0011659199987222	674	146	125223	919874
swe	HiC_scaffold_1	5620947	5670946	0.0020004721611311	453	161	80481	936502
swe	HiC_scaffold_1	5670947	5720946	0.001445621112792	991	258	178470	914204
swe	HiC_scaffold_1	5720947	5770946	0.0069674778455977	762	960	137783	926846
swe	HiC_scaffold_1	5770947	5820946	NA	0	0	0	934340
swe	HiC_scaffold_1	5820947	5870946	NA	0	0	0	929200
swe	HiC_scaffold_1	5870947	5920946	NA	0	0	0	924700
swe	HiC_scaffold_1	5920947	5970946	0.0	74	0	11951	933262
swe	HiC_scaffold_1	5970947	6020946	0.0005212578425611	1150	110	211028	928888
swe	HiC_scaffold_1	6020947	6070946	NA	0	0	0	911640
swe	HiC_scaffold_1	6070947	6120946	0.0005783021050196	451	45	77814	936540
swe	HiC_scaffold_1	6120947	6170946	0.0	897	0	159798	920344
swe	HiC_scaffold_1	6170947	6220946	NA	0	0	0	917520
swe	HiC_scaffold_1	6220947	6270946	0.0	65	0	11980	931740
swe	HiC_scaffold_1	6270947	6320946	0.0014358146004397	264	64	44574	929636
swe	HiC_scaffold_1	6320947	6370946	0.0013783411259155	221	51	37001	928022
swe	HiC_scaffold_1	6370947	6420946	0.0005145007988301	221	19	36929	921762
swe	HiC_scaffold_1	6420947	6470946	NA	0	0	0	942340
swe	HiC_scaffold_1	6470947	6520946	0.0090865181428485	517	301	33126	931764
swe	HiC_scaffold_1	6520947	6570946	6.431020535263993e-05	1606	19	295443	923070
swe	HiC_scaffold_1	6570947	6620946	0.0008867809850243	1088	178	200726	933464
swe	HiC_scaffold_1	6620947	6670946	0.0016474723684676	1435	419	254329	916050
swe	HiC_scaffold_1	6670947	6720946	0.0012259409096481	592	130	106041	934586
swe	HiC_scaffold_1	6720947	6770946	0.0022211977704203	1042	371	167027	917810
swe	HiC_scaffold_1	6770947	6820946	NA	0	0	0	933220
swe	HiC_scaffold_1	6820947	6870946	NA	0	0	0	913060
swe	HiC_scaffold_1	6870947	6920946	NA	0	0	0	921380
swe	HiC_scaffold_1	6920947	6970946	0.0001835273965619	1083	36	196156	921352
swe	HiC_scaffold_1	6970947	7020946	0.0015786802984457	594	168	106418	917976
swe	HiC_scaffold_1	7020947	7070946	0.0004815732560481	687	55	114209	921650
swe	HiC_scaffold_1	7070947	7120946	NA	0	0	0	944800
swe	HiC_scaffold_1	7120947	7170946	0.005314393563127	133	107	20134	911228
swe	HiC_scaffold_1	7170947	7220946	NA	0	0	0	932980
swe	HiC_scaffold_1	7220947	7270946	0.0022398331238832	1303	524	233946	905924
swe	HiC_scaffold_1	7270947	7320946	0.0002436053593179	395	17	69785	934190
swe	HiC_scaffold_1	7320947	7370946	0.0003107069619073	275	15	48277	939138
swe	HiC_scaffold_1	7370947	7420946	0.0011143903305208	444	91	81659	909826
swe	HiC_scaffold_1	7420947	7470946	NA	0	0	0	933920
swe	HiC_scaffold_1	7470947	7520946	0.0	290	0	49227	930194
swe	HiC_scaffold_1	7520947	7570946	0.0045238179606203	495	383	84663	931334
swe	HiC_scaffold_1	7570947	7620946	0.001012527444143	1070	196	193575	910230
swe	HiC_scaffold_1	7620947	7670946	NA	0	0	0	957540
swe	HiC_scaffold_1	7670947	7720946	NA	0	0	0	942940
swe	HiC_scaffold_1	7720947	7770946	NA	0	0	0	919760
swe	HiC_scaffold_1	7770947	7820946	NA	0	0	0	935400
swe	HiC_scaffold_1	7820947	7870946	0.0013122420251473	227	55	41913	928786
swe	HiC_scaffold_1	7870947	7920946	NA	0	0	0	924860
swe	HiC_scaffold_1	7920947	7970946	0.0091399721448467	130	210	22976	941404
swe	HiC_scaffold_1	7970947	8020946	NA	0	0	0	942000
swe	HiC_scaffold_1	8020947	8070946	0.0047063586447711	504	372	79042	940008
swe	HiC_scaffold_1	8070947	8120946	0.0020113269464881	105	38	18893	965538
swe	HiC_scaffold_1	8120947	8170946	0.0042529061525375	297	120	28216	931312
swe	HiC_scaffold_1	8170947	8220946	0.0027712885346525	275	121	43662	928748
swe	HiC_scaffold_1	8220947	8270946	0.008061232798632	80	99	12281	919278
swe	HiC_scaffold_1	8270947	8320946	NA	0	0	0	918460
swe	HiC_scaffold_1	8320947	8370946	0.0087758955402494	259	330	37603	927770
swe	HiC_scaffold_1	8370947	8420946	NA	0	0	0	941340
swe	HiC_scaffold_1	8420947	8470946	NA	0	0	0	922380
swe	HiC_scaffold_1	8470947	8520946	0.0	183	0	32722	939892
swe	HiC_scaffold_1	8520947	8570946	NA	0	0	0	912520
swe	HiC_scaffold_1	8570947	8620946	NA	0	0	0	928560
swe	HiC_scaffold_1	8620947	8670946	0.0029163851050965	324	164	56234	922700
swe	HiC_scaffold_1	8670947	8720946	0.0032860729582041	148	89	27084	940316
swe	HiC_scaffold_1	8720947	8770946	0.0017091807422727	378	119	69624	933960
swe	HiC_scaffold_1	8770947	8820946	NA	0	0	0	932760
swe	HiC_scaffold_1	8820947	8870946	0.0006648432278999	1574	193	290294	907776
swe	HiC_scaffold_1	8870947	8920946	0.0010653800467787	447	87	81661	937418
swe	HiC_scaffold_1	8920947	8970946	0.0010105127290637	650	119	117762	904136
swe	HiC_scaffold_1	8970947	9020946	NA	0	0	0	946540
swe	HiC_scaffold_1	9020947	9070946	NA	0	0	0	919180
swe	HiC_scaffold_1	9070947	9120946	NA	0	0	0	927980
swe	HiC_scaffold_1	9120947	9170946	NA	0	0	0	927820
swe	HiC_scaffold_1	9170947	9220946	0.0023571765310933	123	55	23333	934902
swe	HiC_scaffold_1	9220947	9270946	0.0028390192910766	465	239	84184	922328
swe	HiC_scaffold_1	9270947	9320946	0.0001211479726843	850	19	156833	922914
swe	HiC_scaffold_1	9320947	9370946	0.0003119510072733	711	38	121814	925928
swe	HiC_scaffold_1	9370947	9420946	0.0035788433020266	319	181	50575	932798
swe	HiC_scaffold_1	9420947	9470946	NA	0	0	0	928280
swe	HiC_scaffold_1	9470947	9520946	NA	0	0	0	923920
swe	HiC_scaffold_1	9520947	9570946	0.0007444284185548	714	96	128958	915744
swe	HiC_scaffold_1	9570947	9620946	0.0010062216760119	746	131	130190	916316
swe	HiC_scaffold_1	9620947	9670946	NA	0	0	0	938920
swe	HiC_scaffold_1	9670947	9720946	NA	0	0	0	953100
swe	HiC_scaffold_1	9720947	9770946	NA	0	0	0	923820
swe	HiC_scaffold_1	9770947	9820946	NA	0	0	0	954120
swe	HiC_scaffold_1	9820947	9870946	0.0005189697085575	196	19	36611	944114
swe	HiC_scaffold_1	9870947	9920946	0.0038410705435321	142	93	24212	927160
swe	HiC_scaffold_1	9920947	9970946	0.0020225210451514	310	111	54882	925260
swe	HiC_scaffold_1	9970947	10020946	0.0013595706618962	151	38	27950	925680
swe	HiC_scaffold_1	10020947	10070946	0.0018393799756665	1927	576	313149	903726
swe	HiC_scaffold_1	10070947	10120946	0.0019424669587656	2139	755	388681	910770
swe	HiC_scaffold_1	10120947	10170946	0.0006142265319724	453	47	76519	926758
swe	HiC_scaffold_1	10170947	10220946	NA	0	0	0	934520
swe	HiC_scaffold_1	10220947	10270946	NA	0	0	0	933100
swe	HiC_scaffold_1	10270947	10320946	NA	0	0	0	939700
swe	HiC_scaffold_1	10320947	10370946	0.0011140551607852	574	111	99636	930780
swe	HiC_scaffold_1	10370947	10420946	0.001351934956907	305	72	53257	938218
swe	HiC_scaffold_1	10420947	10470946	0.0016717054952872	915	282	168690	940340
swe	HiC_scaffold_1	10470947	10520946	NA	0	0	0	944080
swe	HiC_scaffold_1	10520947	10570946	0.0012653058491942	843	189	149371	931378
swe	HiC_scaffold_1	10570947	10620946	0.0022255815906609	283	106	47628	923660
swe	HiC_scaffold_1	10620947	10670946	NA	0	0	0	941840
swe	HiC_scaffold_1	10670947	10720946	NA	0	0	0	963380
swe	HiC_scaffold_1	10720947	10770946	0.0028901401314956	493	251	86847	931582
swe	HiC_scaffold_1	10770947	10820946	0.002176539302509	552	218	100159	916958
swe	HiC_scaffold_1	10820947	10870946	0.0	598	0	109961	931538
swe	HiC_scaffold_1	10870947	10920946	0.0049158056558578	310	275	55942	940504
swe	HiC_scaffold_1	10920947	10970946	0.000552100889173	199	19	34414	937104
swe	HiC_scaffold_1	10970947	11020946	0.0	203	0	36243	943266
swe	HiC_scaffold_1	11020947	11070946	0.0008801353719048	2073	323	366989	913346
swe	HiC_scaffold_1	11070947	11120946	0.0	493	0	88654	942212
swe	HiC_scaffold_1	11120947	11170946	0.0002714001940222	996	47	173176	928516
swe	HiC_scaffold_1	11170947	11220946	6.381865291587426e-05	1331	15	235041	923658
swe	HiC_scaffold_1	11220947	11270946	0.0004046896387549	2325	170	420075	907822
swe	HiC_scaffold_1	11270947	11320946	0.0017704317392612	802	259	146292	935616
swe	HiC_scaffold_1	11320947	11370946	0.0	123	0	22638	929660
swe	HiC_scaffold_1	11370947	11420946	0.0004353305075037	243	19	43645	941418
swe	HiC_scaffold_1	11420947	11470946	0.0084742895805142	853	1002	118240	928708
swe	HiC_scaffold_1	11470947	11520946	0.0021824133854687	247	96	43988	934184
swe	HiC_scaffold_1	11520947	11570946	0.000652252474593	629	74	113453	941530
swe	HiC_scaffold_1	11570947	11620946	0.0031083481349911	99	56	18016	923944
swe	HiC_scaffold_1	11620947	11670946	NA	0	0	0	938940
swe	HiC_scaffold_1	11670947	11720946	NA	0	0	0	919580
swe	HiC_scaffold_1	11720947	11770946	NA	0	0	0	918740
swe	HiC_scaffold_1	11770947	11820946	NA	0	0	0	934740
swe	HiC_scaffold_1	11820947	11870946	0.000715607356918	1413	181	252932	922412
swe	HiC_scaffold_1	11870947	11920946	0.0006128889236627	1271	141	230058	933244
swe	HiC_scaffold_1	11920947	11970946	0.0030685675492192	219	113	36825	950826
swe	HiC_scaffold_1	11970947	12020946	0.0006942301758716	285	36	51856	935964
swe	HiC_scaffold_1	12020947	12070946	0.0	633	0	113800	931316
swe	HiC_scaffold_1	12070947	12120946	0.0006263220713534	475	53	84621	934994
swe	HiC_scaffold_1	12120947	12170946	0.0010504374087022	334	64	60927	939898
swe	HiC_scaffold_1	12170947	12220946	NA	0	0	0	961860
swe	HiC_scaffold_1	12220947	12270946	0.0034340335142789	473	291	84740	928104
swe	HiC_scaffold_1	12270947	12320946	0.0094936708860759	54	96	10112	926768
swe	HiC_scaffold_1	12320947	12370946	0.0009785168559203	1080	177	180886	915492
swe	HiC_scaffold_1	12370947	12420946	0.0038557267613333	424	268	69507	932378
swe	HiC_scaffold_1	12420947	12470946	0.0030426556923016	279	156	51271	932794
swe	HiC_scaffold_1	12470947	12520946	0.0018913807079167	641	217	114731	911630
swe	HiC_scaffold_1	12520947	12570946	0.0025814890028568	203	75	29053	950822
swe	HiC_scaffold_1	12570947	12620946	0.0	260	0	47327	936474
swe	HiC_scaffold_1	12620947	12670946	0.0	233	0	44085	957870
swe	HiC_scaffold_1	12670947	12720946	0.0016246553761323	330	99	60936	944116
swe	HiC_scaffold_1	12720947	12770946	NA	0	0	0	944780
swe	HiC_scaffold_1	12770947	12820946	0.0004944817213458	791	72	145607	937954
swe	HiC_scaffold_1	12820947	12870946	0.0050725347970986	252	207	40808	941188
swe	HiC_scaffold_1	12870947	12920946	NA	0	0	0	946820
swe	HiC_scaffold_1	12920947	12970946	0.0009967751392553	280	51	51165	976510
swe	HiC_scaffold_1	12970947	13020946	0.042016806722689	7	45	1071	965614
swe	HiC_scaffold_1	13020947	13070946	0.0040948350022366	191	119	29061	963830
swe	HiC_scaffold_1	13070947	13120946	NA	0	0	0	942780
swe	HiC_scaffold_1	13120947	13170946	0.0021438013040532	512	193	90027	930402
swe	HiC_scaffold_1	13170947	13220946	0.0002518880556451	1251	57	226291	929042
swe	HiC_scaffold_1	13220947	13270946	0.0012515441128665	350	77	61524	947092
swe	HiC_scaffold_1	13270947	13320946	0.0120248513594762	170	180	14969	975506
swe	HiC_scaffold_1	13320947	13370946	0.0022701027468243	815	230	101317	929526
swe	HiC_scaffold_1	13370947	13420946	0.0022268100720332	787	247	110921	948094
swe	HiC_scaffold_1	13420947	13470946	NA	0	0	0	961040
swe	HiC_scaffold_1	13470947	13520946	NA	0	0	0	952620
swe	HiC_scaffold_1	13520947	13570946	0.0009272390094905	119	17	18334	953748
swe	HiC_scaffold_1	13570947	13620946	0.0040321358193118	225	133	32985	949434
swe	HiC_scaffold_1	13620947	13670946	0.0033652925055602	648	404	120049	937346
swe	HiC_scaffold_1	13670947	13720946	0.0004486846455391	255	19	42346	952636
swe	HiC_scaffold_1	13720947	13770946	0.0	477	0	88178	967336
swe	HiC_scaffold_1	13770947	13820946	0.0026456692913385	171	84	31750	963040
swe	HiC_scaffold_1	13820947	13870946	NA	0	0	0	962140
swe	HiC_scaffold_1	13870947	13920946	NA	0	0	0	953380
swe	HiC_scaffold_1	13920947	13970946	NA	0	0	0	960900
swe	HiC_scaffold_1	13970947	14020946	NA	0	0	0	945820
swe	HiC_scaffold_1	14020947	14070946	0.0003686438662417	941	62	168184	936360
swe	HiC_scaffold_1	14070947	14120946	0.0039431534368552	805	581	147344	925808
swe	HiC_scaffold_1	14120947	14170946	0.0	109	0	18891	943442
swe	HiC_scaffold_1	14170947	14220946	0.0048175106037597	217	184	38194	949508
swe	HiC_scaffold_1	14220947	14270946	NA	0	0	0	952900
swe	HiC_scaffold_1	14270947	14320946	0.0015418174172806	638	176	114151	936746
swe	HiC_scaffold_1	14320947	14370946	0.0020673797017066	776	294	142209	907846
swe	HiC_scaffold_1	14370947	14420946	NA	0	0	0	937440
swe	HiC_scaffold_1	14420947	14470946	0.0006575356061733	442	53	80604	933504
swe	HiC_scaffold_1	14470947	14520946	0.0	93	0	16058	947688
swe	HiC_scaffold_1	14520947	14570946	0.0011154418175291	426	87	77996	935420
swe	HiC_scaffold_1	14570947	14620946	0.0009271746459878	428	66	71184	941292
swe	HiC_scaffold_1	14620947	14670946	0.0025962910128388	574	273	105150	937972
swe	HiC_scaffold_1	14670947	14720946	0.0	96	0	17397	931426
swe	HiC_scaffold_1	14720947	14770946	0.0007129884980157	1205	159	223005	922402
swe	HiC_scaffold_1	14770947	14820946	0.000631350498175	553	64	101370	945360
swe	HiC_scaffold_1	14820947	14870946	0.000103733173869	896	17	163882	935948
swe	HiC_scaffold_1	14870947	14920946	0.000912676056338	498	81	88750	933644
swe	HiC_scaffold_1	14920947	14970946	0.0002118041814604	967	38	179411	932078
swe	HiC_scaffold_1	14970947	15020946	0.0017349063150589	700	175	100870	915044
swe	HiC_scaffold_1	15020947	15070946	0.0040510733181798	1243	843	208093	917710
swe	HiC_scaffold_1	15070947	15120946	NA	0	0	0	936240
swe	HiC_scaffold_1	15120947	15170946	NA	0	0	0	943860
swe	HiC_scaffold_1	15170947	15220946	NA	0	0	0	944100
swe	HiC_scaffold_1	15220947	15270946	0.0	586	0	106487	932486
swe	HiC_scaffold_1	15270947	15320946	NA	0	0	0	940340
swe	HiC_scaffold_1	15320947	15370946	NA	0	0	0	935080
swe	HiC_scaffold_1	15370947	15420946	NA	0	0	0	954200
swe	HiC_scaffold_1	15420947	15470946	0.0	469	0	87227	956402
swe	HiC_scaffold_1	15470947	15520946	0.0	655	0	106601	949866
swe	HiC_scaffold_1	15520947	15570946	0.002469213469009	686	314	127166	928232
swe	HiC_scaffold_1	15570947	15620946	0.0013130365774475	381	91	69305	927590
swe	HiC_scaffold_1	15620947	15670946	0.0028472182677524	186	100	35122	934652
swe	HiC_scaffold_1	15670947	15720946	0.0	541	0	99040	934124
swe	HiC_scaffold_1	15720947	15770946	0.0030744103377047	119	64	20817	940358
swe	HiC_scaffold_1	15770947	15820946	NA	0	0	0	943960
swe	HiC_scaffold_1	15820947	15870946	NA	0	0	0	945440
swe	HiC_scaffold_1	15870947	15920946	NA	0	0	0	949200
swe	HiC_scaffold_1	15920947	15970946	NA	0	0	0	958080
swe	HiC_scaffold_1	15970947	16020946	0.000384204396739	452	32	83289	932602
swe	HiC_scaffold_1	16020947	16070946	NA	0	0	0	932920
swe	HiC_scaffold_1	16070947	16120946	NA	0	0	0	943780
swe	HiC_scaffold_1	16120947	16170946	NA	0	0	0	941900
swe	HiC_scaffold_1	16170947	16220946	0.0	490	0	88195	940186
swe	HiC_scaffold_1	16220947	16270946	0.0014287198669991	437	110	76992	936092
swe	HiC_scaffold_1	16270947	16320946	0.0001097314467224	938	19	173150	935736
swe	HiC_scaffold_1	16320947	16370946	NA	0	0	0	944320
swe	HiC_scaffold_1	16370947	16420946	NA	0	0	0	925680
swe	HiC_scaffold_1	16420947	16470946	0.0007255993355037	572	76	104741	933514
swe	HiC_scaffold_1	16470947	16520946	0.0004007255241068	255	19	47414	921236
swe	HiC_scaffold_1	16520947	16570946	NA	0	0	0	942520
swe	HiC_scaffold_1	16570947	16620946	0.0004789137110178	228	17	35497	951918
swe	HiC_scaffold_1	16620947	16670946	NA	0	0	0	946240
swe	HiC_scaffold_1	16670947	16720946	NA	0	0	0	954420
swe	HiC_scaffold_1	16720947	16770946	NA	0	0	0	960680
swe	HiC_scaffold_1	16770947	16820946	0.0	167	0	27091	963834
swe	HiC_scaffold_1	16820947	16870946	NA	0	0	0	935720
swe	HiC_scaffold_1	16870947	16920946	NA	0	0	0	954120
swe	HiC_scaffold_1	16920947	16970946	0.0003736674359819	252	17	45495	942690
swe	HiC_scaffold_1	16970947	17020946	0.0	28	0	5172	948988
swe	HiC_scaffold_1	17020947	17070946	NA	0	0	0	942640
swe	HiC_scaffold_1	17070947	17120946	NA	0	0	0	948280
swe	HiC_scaffold_1	17120947	17170946	0.0	299	0	53311	946130
swe	HiC_scaffold_1	17170947	17220946	0.0	458	0	82682	925476
swe	HiC_scaffold_1	17220947	17270946	NA	0	0	0	942680
swe	HiC_scaffold_1	17270947	17320946	0.002970724856865	100	55	18514	941788
swe	HiC_scaffold_1	17320947	17370946	0.0	439	0	78639	946310
swe	HiC_scaffold_1	17370947	17420946	0.0015375278171151	133	38	24715	957550
swe	HiC_scaffold_1	17420947	17470946	0.0020507704245649	202	74	36084	931148
swe	HiC_scaffold_1	17470947	17520946	NA	0	0	0	944520
swe	HiC_scaffold_1	17520947	17570946	8.339514815806454e-05	1248	19	227831	909206
swe	HiC_scaffold_1	17570947	17620946	0.0	383	0	69813	955202
swe	HiC_scaffold_1	17620947	17670946	0.0003207677897816	1311	75	233814	915840
swe	HiC_scaffold_1	17670947	17720946	0.0010024687663649	723	134	133670	927440
swe	HiC_scaffold_1	17720947	17770946	0.000716529791104	1333	169	235859	922890
swe	HiC_scaffold_1	17770947	17820946	0.0	580	0	108506	929272
swe	HiC_scaffold_1	17820947	17870946	0.0049171511255666	235	192	39047	940974
swe	HiC_scaffold_1	17870947	17920946	0.0014621023081721	305	75	51296	933048
swe	HiC_scaffold_1	17920947	17970946	0.0015452002218109	872	248	160497	911306
swe	HiC_scaffold_1	17970947	18020946	0.0002742405161495	1535	76	277129	919586
swe	HiC_scaffold_1	18020947	18070946	0.0002261478491157	2764	114	504095	898726
swe	HiC_scaffold_1	18070947	18120946	0.0004361422751779	1193	94	215526	926028
swe	HiC_scaffold_1	18120947	18170946	0.0017990016012056	1170	382	212340	918904
swe	HiC_scaffold_1	18170947	18220946	0.0007970067966968	1006	144	180676	923616
swe	HiC_scaffold_1	18220947	18270946	NA	0	0	0	939940
swe	HiC_scaffold_1	18270947	18320946	NA	0	0	0	941880
